# Columns labeled with floats contain bin centers (theta in degrees), others are extra info.
# 
                  1.05035                   1.15611                   1.27252                   1.40066                    1.5417                   1.69694                   1.86781                   2.05589                    2.2629                   2.49077                   2.74157                   3.01763                   3.32149                   3.65594                   4.02408                   4.42928                   4.87528                   5.36619                   5.90654                   6.50129                   7.15593                   7.87649                   8.66961                   9.54259                      zbin                      mock
    1.743384015915815e-02     1.385524206537643e-02     1.165523657502308e-02     1.015039985350492e-02     7.956101948599286e-03     6.365571866106253e-03     5.126383066250616e-03     4.526043717420728e-03     3.952875219842624e-03     3.598594788474603e-03     2.321432466282147e-03     1.085134800658255e-03     1.558569831974015e-03     9.493010558642832e-04     5.576804113414453e-04     2.851189329479301e-04    -5.269296037149322e-04    -6.263732244032863e-04    -7.958910307911057e-04    -1.270952220353134e-03    -9.727581932784056e-04    -1.263314960729601e-03    -7.446849920234639e-04    -8.664418402760776e-04     5.600000000000001e-01     4.051916480000000e+04
    6.087106293535215e-03     4.480826085167281e-03     3.301700336708852e-03     2.614570039844616e-03     1.706636632866094e-03     1.458969533111963e-03     1.286938562260386e-03     5.442203768142828e-04     4.713934545325344e-04     4.424142223637325e-04     6.817230045013990e-04     3.911275437856816e-04    -9.103867096955140e-05    -2.260186974127651e-05    -4.676233425733336e-04    -2.747160872500815e-04    -3.296528471016836e-04    -2.079075272692617e-04    -1.756801105928456e-04    -4.475037951773857e-04    -5.493448327880159e-04    -3.301030284301021e-04     7.329633394032385e-05     2.219440590388417e-04     8.800000000000000e-01     4.051916480000000e+04
    5.249801963795612e-03     4.663904669430798e-03     3.602450985893348e-03     2.822841166029267e-03     2.231286536398337e-03     1.294260573430803e-03     1.193581138633617e-03     1.389110375075935e-03     1.200576263177972e-03     8.319742075423955e-04     3.584981051621695e-04    -4.667073892859330e-04    -1.183755574851339e-03    -8.735803573332900e-04    -6.338719427387268e-04    -4.413974871574708e-04    -7.251908420844248e-04    -9.619736101977568e-04    -7.793640428087735e-04    -7.677908647010217e-04    -8.472148855444270e-04    -1.001018844794284e-03    -1.792322164982056e-04     2.947023200525543e-04     1.200000000000000e+00     4.051916480000000e+04
    1.794173113222373e-03     1.556671035584115e-03     1.786546430970728e-03     1.674456667680533e-03     1.811835380900180e-03     1.232133080267801e-03     1.139348724690258e-03     1.205221022169243e-03     7.355696801278016e-04     4.709508730652486e-04    -1.262080068795834e-04    -3.293170348247660e-04    -2.083023372234527e-04    -2.900941522399914e-04    -2.797471932668935e-04    -2.547491757362957e-04    -2.557570323114915e-04    -2.715937944187938e-04    -3.143582160053296e-06     5.673712427315867e-05    -9.111028271903078e-05    -3.305071264790172e-04    -5.490110003874237e-04    -4.702439726623789e-04     1.520000000000000e+00     4.051916480000000e+04
    1.146047089324588e-03     1.225469493252534e-03     1.898985168487437e-03     1.323792127185569e-03     2.997384292966480e-04     6.516248105519457e-04    -1.076071816513965e-03    -3.316133955541359e-03    -4.859719702925931e-03    -5.798423216764127e-03    -3.526417550426962e-03    -2.156049956511532e-03     5.130049643419634e-04    -1.979363006555039e-05    -2.772492753796687e-03    -3.373741784006619e-03    -3.804203815830349e-03     2.282440998314692e-04     3.305077854878384e-03     1.331146195943884e-03    -4.706653741792201e-04    -1.009656427063972e-04    -8.756996092124592e-05    -2.527586104090107e-03     1.840000000000000e+00     4.051916480000000e+04
    1.731750027863707e-02     1.459543644265736e-02     1.225475601642672e-02     1.057500174481615e-02     8.340938634028213e-03     7.389215495369156e-03     5.669785802298557e-03     5.070107983857617e-03     4.338148333105731e-03     4.003132202452771e-03     2.516709128808142e-03     1.480245890740094e-03     1.336353508856168e-03     5.517404916268681e-04     8.898781776315752e-04     6.253357834558979e-04    -8.072018733359787e-05    -6.396776211846325e-04    -8.607047281365148e-04    -1.472430445245276e-03    -1.274929641640029e-03    -1.128046333474995e-03    -6.589805161077471e-04    -8.693577736889768e-04     5.600000000000001e-01     4.051916510000000e+04
    6.543816583616083e-03     5.182933054292304e-03     3.925851796004755e-03     2.623861263386565e-03     1.632183915249959e-03     9.578614637465742e-04     8.536463292903842e-04     1.696676375444938e-04     2.810137873907386e-04     3.761254966446036e-04     5.001888870781265e-04     9.571168173198170e-05    -6.188551796504617e-05     2.044616517212029e-04    -1.691975149565621e-04    -3.420419116874804e-04    -2.175827614555277e-04    -1.961608022438579e-04    -2.646895844862381e-05    -3.841237133283829e-04    -5.352491874784308e-04    -1.797985281269036e-04     5.174609659205785e-05     4.161976329340944e-05     8.800000000000000e-01     4.051916510000000e+04
    5.719175724422224e-03     4.567336284429131e-03     3.569829307300730e-03     2.796113696987831e-03     1.906576950033934e-03     1.376088186097814e-03     9.146232583334043e-04     1.019587042295537e-03     8.699084605063757e-04     6.454265889034324e-04     1.133395128386178e-04    -6.931627407277372e-04    -1.234188609778650e-03    -1.106734381414871e-03    -5.905477916451646e-04    -4.478679256454018e-04    -6.380692277160989e-04    -7.831727510194990e-04    -3.658281336523316e-04    -5.795006240888557e-04    -8.588835144536703e-04    -1.010153841334736e-03    -2.134578817269578e-04     2.814505498855000e-04     1.200000000000000e+00     4.051916510000000e+04
    1.285625571126967e-03     1.088578371774094e-03     1.746261049027809e-03     1.351590702014183e-03     1.575733586720779e-03     1.017883602767775e-03     1.199515068013381e-03     8.863764395567954e-04     5.355714886614482e-04     6.357858122036125e-04     1.158179084516160e-04    -2.695691854263612e-04    -1.322815833603625e-04    -2.113719424648144e-04    -5.475417633834236e-04    -3.415216835980164e-04    -2.160868965564793e-04     6.484854448022592e-05     1.348390870036649e-04    -1.923660843079972e-04    -3.199637886795409e-04    -4.790175952996940e-05    -4.030970696424407e-04    -3.294298868138510e-04     1.520000000000000e+00     4.051916510000000e+04
    1.782451575023351e-04     3.446481376084088e-03     3.841857380368364e-03     3.486959487297932e-03     1.609251999519351e-03     5.304232843154057e-04    -1.918548777005000e-03    -3.302670819668148e-03    -4.753638990379277e-03    -5.692194838706373e-03    -4.904562484669545e-03    -2.601706985351550e-03     1.941574045822379e-04     4.392694564823478e-04    -2.058081397271883e-03    -3.955721208102625e-03    -3.781728707468530e-03     1.069871414081800e-03     3.092554663929083e-03     9.743409732936766e-04    -4.209940410290806e-04    -5.589584958466799e-04    -5.005986007844452e-04    -1.340627826690979e-03     1.840000000000000e+00     4.051916510000000e+04
    1.734792948919804e-02     1.419311661737901e-02     1.161647338934891e-02     1.068209467776085e-02     7.935005700606347e-03     6.312240357063801e-03     5.175541424617086e-03     4.366082222798722e-03     3.921185415594380e-03     2.774132793348380e-03     1.773137554199031e-03     8.415615940526696e-04     1.462525132028108e-03     7.634062372324705e-04     6.430891367159091e-04     4.121098835814033e-04    -3.920904066988946e-04    -6.410233486798118e-04    -8.410209751856254e-04    -1.096960978020815e-03    -1.027549238145634e-03    -9.383122643387848e-04    -6.123115480769416e-04    -5.712758342654027e-04     5.600000000000001e-01     4.051916540000000e+04
    6.598160467347858e-03     5.204200143118384e-03     3.724284558962402e-03     2.601566621228490e-03     1.725495776931316e-03     9.386924768186023e-04     9.102630147792520e-04     3.100668189463285e-04     3.273004243975970e-04     7.007341464043900e-04     7.949414044090441e-04     7.082063231209883e-04     3.884411437262300e-04     3.879893512904839e-04    -2.808135620062114e-04    -4.042189060062739e-04    -3.225772744350232e-04    -2.568787322062933e-04    -2.862799097038343e-04    -3.296238267128006e-04    -4.925547499375030e-04    -1.920488593290555e-04     1.466190746897882e-04     2.541938171183692e-04     8.800000000000000e-01     4.051916540000000e+04
