# Columns labeled with floats contain bin centers (theta in degrees), others are extra info.
# 
                  3.13259                   3.40951                   3.71090                   4.03894                   4.39598                   4.78458                   5.20753                   5.66786                   6.16890                   6.71422                   7.30774                   7.95374                   8.65683                   9.42208                   10.2549                   11.1615                   12.1481                   13.2220                   14.3908                      zbin                      mock
    4.318136426999851e-03     3.398965729318687e-03     2.740036056126184e-03     1.882689108228925e-03     1.009978244544474e-03     4.934461589001294e-04    -9.332378202333572e-05    -1.832300202857480e-04    -3.540054354519610e-04    -3.674632842838770e-04     7.762274951390692e-05    -3.007034753662374e-04    -1.798292373682678e-04     2.608471054723187e-04     1.263343155499547e-04     4.286290051710617e-05    -1.183086124430781e-05    -1.638981163463218e-05     2.763229410972772e-04     2.286634281911115e-01     3.011918480000000e+04
