# 'bin_' columns contain bin centers (theta in degrees, r in Mpc/h), 'stat_' contain the stat for each bin, others are extra info.

                     mock                     zbin                stat_name                   Nstack                    Ngals                   Nrands                    bin_0                    bin_1                    bin_2                    bin_3                    bin_4                    bin_5                    bin_6                    bin_7                    bin_8                    bin_9                   bin_10                   bin_11                   bin_12                   bin_13                   bin_14                   bin_15                   bin_16                   bin_17                   bin_18                   bin_19                   bin_20                   bin_21                   bin_22                   bin_23                   bin_24                   bin_25                   bin_26                   bin_27                   bin_28                   bin_29                   bin_30                   bin_31                   bin_32                   bin_33                   bin_34                   bin_35                   bin_36                   bin_37                   bin_38                   bin_39                   bin_40                   bin_41                   bin_42                   bin_43                   bin_44                   bin_45                   bin_46                   bin_47                   bin_48                   bin_49                   bin_50                   bin_51                   bin_52                   bin_53                   bin_54                   bin_55                   bin_56                   bin_57                   bin_58                   bin_59                   bin_60                   bin_61                   bin_62                   bin_63                   bin_64                   bin_65                   bin_66                   bin_67                   bin_68                   bin_69                   bin_70                   bin_71                   bin_72                   bin_73                   bin_74                   stat_0                   stat_1                   stat_2                   stat_3                   stat_4                   stat_5                   stat_6                   stat_7                   stat_8                   stat_9                  stat_10                  stat_11                  stat_12                  stat_13                  stat_14                  stat_15                  stat_16                  stat_17                  stat_18                  stat_19                  stat_20                  stat_21                  stat_22                  stat_23                  stat_24                  stat_25                  stat_26                  stat_27                  stat_28                  stat_29                  stat_30                  stat_31                  stat_32                  stat_33                  stat_34                  stat_35                  stat_36                  stat_37                  stat_38                  stat_39                  stat_40                  stat_41                  stat_42                  stat_43                  stat_44                  stat_45                  stat_46                  stat_47                  stat_48                  stat_49                  stat_50                  stat_51                  stat_52                  stat_53                  stat_54                  stat_55                  stat_56                  stat_57                  stat_58                  stat_59                  stat_60                  stat_61                  stat_62                  stat_63                  stat_64                  stat_65                  stat_66                  stat_67                  stat_68                  stat_69                  stat_70                  stat_71                  stat_72                  stat_73                  stat_74
               50219.2311                      1.2                   wtheta                        2              3.80103e+06              4.00000e+06        0.051900000000000        0.055830000000000        0.060060000000000        0.064620000000000        0.069510000000000        0.074780000000000        0.080450000000000        0.086550000000000        0.093110000000000        0.100170000000000        0.107770000000000        0.115940000000000        0.124730000000000        0.134180000000000        0.144360000000000        0.155300000000000        0.167070000000000        0.179740000000000        0.193370000000000        0.208020000000000        0.223800000000000        0.240760000000000        0.259010000000000        0.278650000000000        0.299780000000000        0.322500000000000        0.346950000000000        0.373250000000000        0.401550000000000        0.431990000000000        0.464740000000000        0.499980000000000        0.537880000000000        0.578660000000000        0.622530000000000        0.669720000000000        0.720490000000000        0.775110000000000        0.833880000000000        0.897090000000000        0.965100000000000        1.038270000000000        1.116980000000000        1.201660000000000        1.292760000000000        1.390770000000000        1.496200000000000        1.609630000000000        1.731660000000000        1.862940000000000        2.004170000000000        2.156110000000000        2.319570000000000        2.495420000000000        2.684600000000000        2.888130000000000        3.107080000000000        3.342630000000000        3.596040000000000        3.868660000000000        4.161950000000000        4.477470000000000        4.816920000000000        5.182090000000000        5.574960000000000        5.997600000000000        6.452290000000000        6.941450000000000        7.467690000000000        8.033820000000000        8.642880000000000        9.298109999999999       10.003010000000000       10.761350000000000       11.577190000000000        0.058661278293830        0.050981396850974        0.045031172324341        0.046974602697149        0.043989478385362        0.040750116183399        0.037776499205583        0.036918327577439        0.033648044794678        0.032512160893477        0.030241126173798        0.029635883652161        0.027853343582827        0.025308023440448        0.024528336603156        0.022495420858832        0.021226411238829        0.020034142622744        0.018663494318679        0.016711899421076        0.016146985678873        0.014906131949283        0.013340007160882        0.012397264223321        0.011759838143940        0.010572224190499        0.010006642406162        0.008846474500454        0.007963613899968        0.007052436158481        0.006341711060114        0.006006754301526        0.005177393807300        0.004541974836115        0.003943510260711        0.003394772596366        0.002973429412152        0.002517255186802        0.002041976874740        0.001520271237436        0.001199417655525        0.000927487031984        0.000612970789144        0.000585162012355        0.000552929651683        0.000324991662565        0.000245850205137        0.000138612233853        0.000142117865834        0.000170641365488        0.000110512162825        0.000052575100122        0.000001066034059        0.000027398988278        0.000005508179910       -0.000137303750945       -0.000279831877288       -0.000221843160161       -0.000125878262941       -0.000123507243570       -0.000184479129885       -0.000125448693942       -0.000051075273540       -0.000101637486549       -0.000081557536560       -0.000008182826744       -0.000061163155217       -0.000130711988791       -0.000119416991019       -0.000054573823060       -0.000133418286750       -0.000084154687773       -0.000007582863074        0.000055163390722        0.000031439055004
               50219.2311                      1.2                       xi                        2              3.80103e+06              4.00000e+06       25.302219999999998       25.913969999999999       26.540520000000001       27.182210000000001       27.839410000000001       28.512509999999999       29.201879999999999       29.907910000000001       30.631019999999999       31.371610000000000       32.130110000000002       32.906939999999999       33.702559999999998       34.517409999999998       35.351970000000001       36.206699999999998       37.082099999999997       37.978659999999998       38.896900000000002       39.837339999999998       40.800519999999999       41.786980000000000       42.797300000000000       43.832039999999999       44.891800000000003       45.977190000000000       47.088819999999998       48.227319999999999       49.393349999999998       50.587569999999999       51.810670000000002       53.063330000000001       54.346290000000003       55.660260000000001       57.006000000000000       58.384279999999997       59.795879999999997       61.241610000000001       62.722299999999997       64.238780000000006       65.791939999999997       67.382639999999995       69.011799999999994       70.680350000000004       72.389250000000004       74.139460000000000       75.931989999999999       77.767849999999996       79.648110000000003       81.573819999999998       83.546099999999996       85.566059999999993       87.634850000000000       89.753670000000000       91.923710000000000       94.146230000000003       96.422470000000004       98.753749999999997      101.141400000000004      103.586780000000005      106.091269999999994      108.656329999999997      111.283400000000000      113.973979999999997      116.729619999999997      119.551879999999997      122.442380000000000      125.402770000000004      128.434730000000002      131.539989999999989      134.720339999999993      137.977579999999989      141.313569999999999      144.730220000000003      148.229469999999992        0.148137569427490        0.138400912284851        0.129133224487305        0.124910712242126        0.119715929031372        0.112314701080322        0.110264301300049        0.100861549377441        0.095782518386841        0.092076063156128        0.085453629493713        0.077947258949280        0.075120091438293        0.071140050888062        0.064766526222229        0.063035488128662        0.057868123054504        0.055319786071777        0.050968766212463        0.048624277114868        0.043685317039490        0.039457678794861        0.039160609245300        0.036793708801270        0.033274412155151        0.029482722282410        0.028709769248962        0.026167750358582        0.022747755050659        0.022183060646057        0.018919467926025        0.018134474754333        0.015310525894165        0.014992117881775        0.013695716857910        0.011851549148560        0.011055111885071        0.009962916374207        0.008939146995544        0.007691502571106        0.006472468376160        0.006337404251099        0.005028843879700        0.005173206329346        0.004075527191162        0.004580140113831        0.004416346549988        0.003689169883728        0.004099488258362        0.003332257270813        0.003144860267639        0.002687335014343        0.002811908721924        0.002913594245911        0.002809643745422        0.002869963645935        0.003218412399292        0.002979636192322        0.002939820289612        0.003173947334290        0.003132700920105        0.003743648529053        0.003538966178894        0.003199696540833        0.002205729484558        0.002003669738770        0.001318335533142        0.000667810440063       -0.000004887580872       -0.000225603580475       -0.000589072704315       -0.000843763351440       -0.001114785671234       -0.001392781734467       -0.001479268074036
               50219.2311                      1.2                       wp                        2              3.80103e+06              4.00000e+06       25.302219999999998       25.913969999999999       26.540520000000001       27.182210000000001       27.839410000000001       28.512509999999999       29.201879999999999       29.907910000000001       30.631019999999999       31.371610000000000       32.130110000000002       32.906939999999999       33.702559999999998       34.517409999999998       35.351970000000001       36.206699999999998       37.082099999999997       37.978659999999998       38.896900000000002       39.837339999999998       40.800519999999999       41.786980000000000       42.797300000000000       43.832039999999999       44.891800000000003       45.977190000000000       47.088819999999998       48.227319999999999       49.393349999999998       50.587569999999999       51.810670000000002       53.063330000000001       54.346290000000003       55.660260000000001       57.006000000000000       58.384279999999997       59.795879999999997       61.241610000000001       62.722299999999997       64.238780000000006       65.791939999999997       67.382639999999995       69.011799999999994       70.680350000000004       72.389250000000004       74.139460000000000       75.931989999999999       77.767849999999996       79.648110000000003       81.573819999999998       83.546099999999996       85.566059999999993       87.634850000000000       89.753670000000000       91.923710000000000       94.146230000000003       96.422470000000004       98.753749999999997      101.141400000000004      103.586780000000005      106.091269999999994      108.656329999999997      111.283400000000000      113.973979999999997      116.729619999999997      119.551879999999997      122.442380000000000      125.402770000000004      128.434730000000002      131.539989999999989      134.720339999999993      137.977579999999989      141.313569999999999      144.730220000000003      148.229469999999992        7.452321052551270        7.376718521118164        7.516050338745117        7.114577293395996        6.941270828247070        6.906223297119141        6.356191635131836        6.079530715942383        5.876827239990234        5.050921440124512        4.967665672302246        4.882836341857910        4.417204856872559        4.383587837219238        3.984975814819336        3.738355636596680        3.872036933898926        3.581500053405762        3.301548957824707        3.334522247314453        2.719187736511230        2.377724647521973        2.575635910034180        2.350616455078125        2.174234390258789        1.880693435668945        1.875042915344238        1.812887191772461        1.900792121887207        1.679992675781250        1.319146156311035        1.287388801574707        1.405835151672363        1.269650459289551        0.987124443054199        1.367139816284180        1.241827011108398        1.125168800354004        1.019382476806641        0.829839706420898        0.858521461486816        0.883483886718750        0.976252555847168        0.955224037170410        0.804877281188965        0.706386566162109        0.957441329956055        1.056504249572754        0.949001312255859        1.022386550903320        0.973534584045410        1.343178749084473        1.056718826293945        1.337385177612305        0.962090492248535        0.980973243713379        1.001214981079102        1.021671295166016        0.768613815307617        0.472068786621094        0.563907623291016        0.481152534484863        0.250768661499023        0.363206863403320        0.115656852722168       -0.150132179260254       -0.330841541290283       -0.286459922790527       -0.422465801239014       -0.531184673309326       -0.465381145477295       -0.485336780548096       -0.452005863189697       -0.532650947570801       -0.651597976684570
                50219.234                      1.2                   wtheta                        2              3.80842e+06              4.00000e+06        0.051900000000000        0.055830000000000        0.060060000000000        0.064620000000000        0.069510000000000        0.074780000000000        0.080450000000000        0.086550000000000        0.093110000000000        0.100170000000000        0.107770000000000        0.115940000000000        0.124730000000000        0.134180000000000        0.144360000000000        0.155300000000000        0.167070000000000        0.179740000000000        0.193370000000000        0.208020000000000        0.223800000000000        0.240760000000000        0.259010000000000        0.278650000000000        0.299780000000000        0.322500000000000        0.346950000000000        0.373250000000000        0.401550000000000        0.431990000000000        0.464740000000000        0.499980000000000        0.537880000000000        0.578660000000000        0.622530000000000        0.669720000000000        0.720490000000000        0.775110000000000        0.833880000000000        0.897090000000000        0.965100000000000        1.038270000000000        1.116980000000000        1.201660000000000        1.292760000000000        1.390770000000000        1.496200000000000        1.609630000000000        1.731660000000000        1.862940000000000        2.004170000000000        2.156110000000000        2.319570000000000        2.495420000000000        2.684600000000000        2.888130000000000        3.107080000000000        3.342630000000000        3.596040000000000        3.868660000000000        4.161950000000000        4.477470000000000        4.816920000000000        5.182090000000000        5.574960000000000        5.997600000000000        6.452290000000000        6.941450000000000        7.467690000000000        8.033820000000000        8.642880000000000        9.298109999999999       10.003010000000000       10.761350000000000       11.577190000000000        0.057213624513425        0.049853807426022        0.045795967279317        0.043801291906896        0.043492913330127        0.039168956648602        0.037793110623608        0.035908658723921        0.034206374059381        0.031306303818967        0.030610986230442        0.028712215540226        0.027124481135361        0.025239526147724        0.023906239715786        0.022582677673827        0.021454701963566        0.019610248371709        0.018468351040899        0.017038455739294        0.015983520735106        0.014860894072743        0.013552977031322        0.012534680730893        0.011172908415487        0.010312918822865        0.009622069241372        0.008715790098822        0.007637857954575        0.006986523440282        0.006032921748289        0.005896106567666        0.005390088044455        0.004393669251910        0.003862178963069        0.003203285359311        0.002688621449689        0.002241882148406        0.001961806062175        0.001351624305463        0.001186568131335        0.000975501933042        0.000727293402273        0.000608065649157        0.000682041380503        0.000420755214954        0.000211901213895        0.000212884170709        0.000108132096989        0.000149233975887        0.000112257831900        0.000106222101431        0.000096968838998        0.000116439503914        0.000047447797948       -0.000081066652080       -0.000234733184203       -0.000188557665062       -0.000114834424353       -0.000143346054036       -0.000132795379737       -0.000120298889953       -0.000098876148730       -0.000033607513352       -0.000037299949291       -0.000044793733424       -0.000056940067287       -0.000109414269186       -0.000117188037674       -0.000093016774366       -0.000160103991139       -0.000106901370507        0.000002929023084        0.000054676588462       -0.000012674596603
                50219.234                      1.2                       xi                        2              3.80842e+06              4.00000e+06       25.302219999999998       25.913969999999999       26.540520000000001       27.182210000000001       27.839410000000001       28.512509999999999       29.201879999999999       29.907910000000001       30.631019999999999       31.371610000000000       32.130110000000002       32.906939999999999       33.702559999999998       34.517409999999998       35.351970000000001       36.206699999999998       37.082099999999997       37.978659999999998       38.896900000000002       39.837339999999998       40.800519999999999       41.786980000000000       42.797300000000000       43.832039999999999       44.891800000000003       45.977190000000000       47.088819999999998       48.227319999999999       49.393349999999998       50.587569999999999       51.810670000000002       53.063330000000001       54.346290000000003       55.660260000000001       57.006000000000000       58.384279999999997       59.795879999999997       61.241610000000001       62.722299999999997       64.238780000000006       65.791939999999997       67.382639999999995       69.011799999999994       70.680350000000004       72.389250000000004       74.139460000000000       75.931989999999999       77.767849999999996       79.648110000000003       81.573819999999998       83.546099999999996       85.566059999999993       87.634850000000000       89.753670000000000       91.923710000000000       94.146230000000003       96.422470000000004       98.753749999999997      101.141400000000004      103.586780000000005      106.091269999999994      108.656329999999997      111.283400000000000      113.973979999999997      116.729619999999997      119.551879999999997      122.442380000000000      125.402770000000004      128.434730000000002      131.539989999999989      134.720339999999993      137.977579999999989      141.313569999999999      144.730220000000003      148.229469999999992        0.146843910217285        0.141887903213501        0.129112482070923        0.121735453605652        0.116943001747131        0.112482070922852        0.106101870536804        0.100446105003357        0.094235420227051        0.090305328369141        0.083665370941162        0.077764391899109        0.073794603347778        0.070282340049744        0.063454985618591        0.062618613243103        0.058849692344666        0.054472804069519        0.049615383148193        0.045725226402283        0.043436288833618        0.039562821388245        0.037609100341797        0.035330414772034        0.032679796218872        0.028503417968750        0.027952194213867        0.025268793106079        0.022433280944824        0.022150993347168        0.019455790519714        0.018242955207825        0.015707373619080        0.013482570648193        0.013804554939270        0.011682987213135        0.010966658592224        0.009840726852417        0.008819341659546        0.007680654525757        0.006697535514832        0.006461739540100        0.005657911300659        0.005881547927856        0.004400968551636        0.003757119178772        0.003785014152527        0.004161596298218        0.003729581832886        0.003728032112122        0.003437161445618        0.002800345420837        0.002805233001709        0.002482414245605        0.002982616424561        0.002636313438416        0.003100991249084        0.002692222595215        0.003025889396667        0.003110766410828        0.003347754478455        0.003682017326355        0.003658890724182        0.002892732620239        0.002281665802002        0.002004623413086        0.001057147979736        0.000556945800781        0.000172019004822        0.000032544136047       -0.000383377075195       -0.000636339187622       -0.000944614410400       -0.001355051994324       -0.001263499259949
                50219.234                      1.2                       wp                        2              3.80842e+06              4.00000e+06       25.302219999999998       25.913969999999999       26.540520000000001       27.182210000000001       27.839410000000001       28.512509999999999       29.201879999999999       29.907910000000001       30.631019999999999       31.371610000000000       32.130110000000002       32.906939999999999       33.702559999999998       34.517409999999998       35.351970000000001       36.206699999999998       37.082099999999997       37.978659999999998       38.896900000000002       39.837339999999998       40.800519999999999       41.786980000000000       42.797300000000000       43.832039999999999       44.891800000000003       45.977190000000000       47.088819999999998       48.227319999999999       49.393349999999998       50.587569999999999       51.810670000000002       53.063330000000001       54.346290000000003       55.660260000000001       57.006000000000000       58.384279999999997       59.795879999999997       61.241610000000001       62.722299999999997       64.238780000000006       65.791939999999997       67.382639999999995       69.011799999999994       70.680350000000004       72.389250000000004       74.139460000000000       75.931989999999999       77.767849999999996       79.648110000000003       81.573819999999998       83.546099999999996       85.566059999999993       87.634850000000000       89.753670000000000       91.923710000000000       94.146230000000003       96.422470000000004       98.753749999999997      101.141400000000004      103.586780000000005      106.091269999999994      108.656329999999997      111.283400000000000      113.973979999999997      116.729619999999997      119.551879999999997      122.442380000000000      125.402770000000004      128.434730000000002      131.539989999999989      134.720339999999993      137.977579999999989      141.313569999999999      144.730220000000003      148.229469999999992        7.377934455871582        7.420849800109863        7.237100601196289        7.130169868469238        6.778764724731445        6.555390357971191        5.997347831726074        5.527424812316895        5.712032318115234        4.713034629821777        4.754877090454102        4.663395881652832        4.765462875366211        4.558253288269043        4.012012481689453        3.763818740844727        3.491234779357910        3.573560714721680        3.096413612365723        2.773976325988770        2.540946006774902        2.410769462585449        2.325582504272461        2.107858657836914        2.134537696838379        1.798295974731445        1.984190940856934        1.716256141662598        1.470422744750977        1.774048805236816        1.600313186645508        1.129603385925293        1.210999488830566        1.220083236694336        1.094913482666016        1.407337188720703        1.234030723571777        1.019382476806641        0.951004028320312        1.025605201721191        0.879764556884766        0.951719284057617        0.946784019470215        0.855374336242676        0.684213638305664        0.676846504211426        0.867462158203125        0.859808921813965        0.915384292602539        1.061582565307617        1.088547706604004        1.210713386535645        0.828838348388672        0.995063781738281        0.877118110656738        0.679993629455566        0.781702995300293        0.811743736267090        0.713181495666504        0.480937957763672        0.541162490844727        0.517559051513672        0.418496131896973        0.338673591613770        0.073671340942383       -0.028288364410400       -0.113832950592041       -0.235390663146973       -0.308740139007568       -0.560116767883301       -0.460517406463623       -0.500500202178955       -0.534546375274658       -0.580573081970215       -0.548923015594482
               50319.0007                      1.2                   wtheta                        2              3.80929e+06              4.00000e+06        0.051900000000000        0.055830000000000        0.060060000000000        0.064620000000000        0.069510000000000        0.074780000000000        0.080450000000000        0.086550000000000        0.093110000000000        0.100170000000000        0.107770000000000        0.115940000000000        0.124730000000000        0.134180000000000        0.144360000000000        0.155300000000000        0.167070000000000        0.179740000000000        0.193370000000000        0.208020000000000        0.223800000000000        0.240760000000000        0.259010000000000        0.278650000000000        0.299780000000000        0.322500000000000        0.346950000000000        0.373250000000000        0.401550000000000        0.431990000000000        0.464740000000000        0.499980000000000        0.537880000000000        0.578660000000000        0.622530000000000        0.669720000000000        0.720490000000000        0.775110000000000        0.833880000000000        0.897090000000000        0.965100000000000        1.038270000000000        1.116980000000000        1.201660000000000        1.292760000000000        1.390770000000000        1.496200000000000        1.609630000000000        1.731660000000000        1.862940000000000        2.004170000000000        2.156110000000000        2.319570000000000        2.495420000000000        2.684600000000000        2.888130000000000        3.107080000000000        3.342630000000000        3.596040000000000        3.868660000000000        4.161950000000000        4.477470000000000        4.816920000000000        5.182090000000000        5.574960000000000        5.997600000000000        6.452290000000000        6.941450000000000        7.467690000000000        8.033820000000000        8.642880000000000        9.298109999999999       10.003010000000000       10.761350000000000       11.577190000000000        0.056773923441144        0.050770364860612        0.047301096286556        0.046895096861041        0.043670440953117        0.040968966879926        0.037725012025882        0.036658648855373        0.034071126804102        0.032134549788775        0.031054918362914        0.028521112191279        0.027180954063631        0.024984695048429        0.023277285284062        0.021917488802201        0.020693001724930        0.019432829385496        0.018334270019939        0.017077564912233        0.015993382376359        0.014442389489987        0.013252245185486        0.012145170988685        0.011481275696030        0.010500985776915        0.009416844125717        0.008910088238246        0.007862789535091        0.006807258078949        0.006480981286742        0.005755090668770        0.005488835096850        0.004625357676170        0.003940622564117        0.003513652398310        0.002884218227535        0.002519420128909        0.002109453406585        0.001775405781266        0.001444321682467        0.001194251348065        0.000906102397076        0.000792290669153        0.000549033406773        0.000481648599576        0.000385293093905        0.000232940590014        0.000096919743120        0.000140869428092        0.000111432766485        0.000023637967733       -0.000016040439010        0.000022784554392       -0.000044999149112       -0.000127339852191       -0.000230099846642       -0.000225043625991       -0.000138160721382       -0.000124881844553       -0.000093427179232       -0.000091752375853       -0.000070186671814       -0.000048457666646       -0.000058460719794        0.000011785531413       -0.000065689934237       -0.000150365991522       -0.000151552104855       -0.000085058886290       -0.000161396166057       -0.000103075149928       -0.000027883048454        0.000029282515020        0.000019495923212
               50319.0007                      1.2                       xi                        2              3.80929e+06              4.00000e+06       25.302219999999998       25.913969999999999       26.540520000000001       27.182210000000001       27.839410000000001       28.512509999999999       29.201879999999999       29.907910000000001       30.631019999999999       31.371610000000000       32.130110000000002       32.906939999999999       33.702559999999998       34.517409999999998       35.351970000000001       36.206699999999998       37.082099999999997       37.978659999999998       38.896900000000002       39.837339999999998       40.800519999999999       41.786980000000000       42.797300000000000       43.832039999999999       44.891800000000003       45.977190000000000       47.088819999999998       48.227319999999999       49.393349999999998       50.587569999999999       51.810670000000002       53.063330000000001       54.346290000000003       55.660260000000001       57.006000000000000       58.384279999999997       59.795879999999997       61.241610000000001       62.722299999999997       64.238780000000006       65.791939999999997       67.382639999999995       69.011799999999994       70.680350000000004       72.389250000000004       74.139460000000000       75.931989999999999       77.767849999999996       79.648110000000003       81.573819999999998       83.546099999999996       85.566059999999993       87.634850000000000       89.753670000000000       91.923710000000000       94.146230000000003       96.422470000000004       98.753749999999997      101.141400000000004      103.586780000000005      106.091269999999994      108.656329999999997      111.283400000000000      113.973979999999997      116.729619999999997      119.551879999999997      122.442380000000000      125.402770000000004      128.434730000000002      131.539989999999989      134.720339999999993      137.977579999999989      141.313569999999999      144.730220000000003      148.229469999999992        0.149065852165222        0.140806436538696        0.130269408226013        0.124231338500977        0.117817163467407        0.111009478569031        0.109515905380249        0.099999427795410        0.096816539764404        0.091319203376770        0.085534095764160        0.080113172531128        0.076444983482361        0.070622205734253        0.065623760223389        0.064503669738770        0.058861494064331        0.056217193603516        0.050503253936768        0.048887968063354        0.044307947158813        0.041179656982422        0.038649201393127        0.035843849182129        0.033762693405151        0.029247879981995        0.027622461318970        0.026409983634949        0.021723270416260        0.021624088287354        0.018539428710938        0.017900705337524        0.014494776725769        0.013492226600647        0.013399958610535        0.010637402534485        0.010844230651855        0.009956836700439        0.009079337120056        0.007414579391479        0.006877660751343        0.006626009941101        0.005514979362488        0.005372285842896        0.004916310310364        0.004783391952515        0.004785060882568        0.004500627517700        0.004794955253601        0.004211306571960        0.003213047981262        0.002503395080566        0.002568721771240        0.002667307853699        0.002906203269958        0.002584815025330        0.002858161926270        0.002576589584351        0.002607226371765        0.003046989440918        0.003474235534668        0.003152132034302        0.003333926200867        0.003143668174744        0.002266168594360        0.002004384994507        0.001410961151123        0.000954866409302        0.000187635421753       -0.000090241432190       -0.000418007373810       -0.001017928123474       -0.001007735729218       -0.001076936721802       -0.001154839992523
               50319.0007                      1.2                       wp                        2              3.80929e+06              4.00000e+06       25.302219999999998       25.913969999999999       26.540520000000001       27.182210000000001       27.839410000000001       28.512509999999999       29.201879999999999       29.907910000000001       30.631019999999999       31.371610000000000       32.130110000000002       32.906939999999999       33.702559999999998       34.517409999999998       35.351970000000001       36.206699999999998       37.082099999999997       37.978659999999998       38.896900000000002       39.837339999999998       40.800519999999999       41.786980000000000       42.797300000000000       43.832039999999999       44.891800000000003       45.977190000000000       47.088819999999998       48.227319999999999       49.393349999999998       50.587569999999999       51.810670000000002       53.063330000000001       54.346290000000003       55.660260000000001       57.006000000000000       58.384279999999997       59.795879999999997       61.241610000000001       62.722299999999997       64.238780000000006       65.791939999999997       67.382639999999995       69.011799999999994       70.680350000000004       72.389250000000004       74.139460000000000       75.931989999999999       77.767849999999996       79.648110000000003       81.573819999999998       83.546099999999996       85.566059999999993       87.634850000000000       89.753670000000000       91.923710000000000       94.146230000000003       96.422470000000004       98.753749999999997      101.141400000000004      103.586780000000005      106.091269999999994      108.656329999999997      111.283400000000000      113.973979999999997      116.729619999999997      119.551879999999997      122.442380000000000      125.402770000000004      128.434730000000002      131.539989999999989      134.720339999999993      137.977579999999989      141.313569999999999      144.730220000000003      148.229469999999992        7.480859756469727        7.281017303466797        6.893563270568848        6.854224205017090        6.847500801086426        6.948781013488770        6.066226959228516        5.629992485046387        5.636358261108398        5.138897895812988        4.987192153930664        4.919886589050293        4.704451560974121        4.355835914611816        3.968453407287598        3.854870796203613        3.498315811157227        3.371000289916992        3.043556213378906        2.808022499084473        2.466845512390137        2.360844612121582        2.266144752502441        1.957726478576660        2.062797546386719        1.608252525329590        1.857089996337891        1.909017562866211        1.692152023315430        1.740002632141113        1.650166511535645        1.330375671386719        1.397037506103516        1.258921623229980        1.055002212524414        1.462268829345703        1.091408729553223        1.089191436767578        1.132106781005859        0.849008560180664        0.824117660522461        0.973320007324219        0.968742370605469        1.014447212219238        0.931978225708008        0.681352615356445        1.044988632202148        1.069021224975586        1.052212715148926        1.043272018432617        0.958728790283203        1.318931579589844        0.934767723083496        1.265716552734375        1.059722900390625        0.726699829101562        0.882411003112793        0.994634628295898        0.805807113647461        0.645661354064941        0.645661354064941        0.529646873474121        0.435876846313477        0.345826148986816        0.027108192443848       -0.130999088287354       -0.249803066253662       -0.245511531829834       -0.401401519775391       -0.602567195892334       -0.478434562683105       -0.454008579254150       -0.547564029693604       -0.611937046051025       -0.631320476531982
               50319.0034                      1.2                   wtheta                        2              3.80732e+06              4.00000e+06        0.051900000000000        0.055830000000000        0.060060000000000        0.064620000000000        0.069510000000000        0.074780000000000        0.080450000000000        0.086550000000000        0.093110000000000        0.100170000000000        0.107770000000000        0.115940000000000        0.124730000000000        0.134180000000000        0.144360000000000        0.155300000000000        0.167070000000000        0.179740000000000        0.193370000000000        0.208020000000000        0.223800000000000        0.240760000000000        0.259010000000000        0.278650000000000        0.299780000000000        0.322500000000000        0.346950000000000        0.373250000000000        0.401550000000000        0.431990000000000        0.464740000000000        0.499980000000000        0.537880000000000        0.578660000000000        0.622530000000000        0.669720000000000        0.720490000000000        0.775110000000000        0.833880000000000        0.897090000000000        0.965100000000000        1.038270000000000        1.116980000000000        1.201660000000000        1.292760000000000        1.390770000000000        1.496200000000000        1.609630000000000        1.731660000000000        1.862940000000000        2.004170000000000        2.156110000000000        2.319570000000000        2.495420000000000        2.684600000000000        2.888130000000000        3.107080000000000        3.342630000000000        3.596040000000000        3.868660000000000        4.161950000000000        4.477470000000000        4.816920000000000        5.182090000000000        5.574960000000000        5.997600000000000        6.452290000000000        6.941450000000000        7.467690000000000        8.033820000000000        8.642880000000000        9.298109999999999       10.003010000000000       10.761350000000000       11.577190000000000        0.055943179170646        0.049710161470393        0.045018304369260        0.046946430885291        0.044225719326693        0.040454156252034        0.037396415905336        0.036349708127372        0.033783738459627        0.032964897946261        0.031663392079249        0.029109906165718        0.025968861951386        0.025510195695118        0.023216683454716        0.022519963799804        0.020692736553848        0.019435667728900        0.018189631032610        0.017338241425876        0.015696145586509        0.015073903802756        0.013331038035761        0.012387329794051        0.012331117644652        0.010666589566392        0.009670590313407        0.008780692543772        0.007923620092544        0.007421550765690        0.006053462716649        0.005662963792205        0.005282212758952        0.004623308841638        0.003990523748077        0.003322191950111        0.003014044058183        0.002596027880514        0.002117453696514        0.001795697542420        0.001427338875806        0.001172155778254        0.000948254272882        0.000744174829904        0.000771916664156        0.000613079622926        0.000414413834445        0.000163062241133        0.000137551649609        0.000182809794438        0.000149732634365        0.000054550447220        0.000047145961698        0.000094868009295        0.000019830382777       -0.000133196117952       -0.000269916701719       -0.000236511647814       -0.000100801073031       -0.000107377184719       -0.000138247201410       -0.000144626918514       -0.000112930033329       -0.000029967972955       -0.000015715604497        0.000005304416262       -0.000066491406333       -0.000140321753578       -0.000158584315683       -0.000068637676754       -0.000155858482298       -0.000070894281245       -0.000026787142361        0.000043360475357        0.000012685289002
