# 'bin_' columns contain bin centers (theta in degrees, r in Mpc/h), 'stat_' contain the stat for each bin, others are extra info.

                     mock                     zbin                   zwidth                   Nstack                    Ngals                   Nrands                statname                    bin_0                    bin_1                    bin_2                    bin_3                    bin_4                    bin_5                    bin_6                    bin_7                    bin_8                    bin_9                   bin_10                   bin_11                   bin_12                   bin_13                   bin_14                   bin_15                   bin_16                   bin_17                   bin_18                   bin_19                   bin_20                   bin_21                   bin_22                   bin_23                   bin_24                   bin_25                   bin_26                   bin_27                   bin_28                   bin_29                   bin_30                   bin_31                   bin_32                   bin_33                   bin_34                   bin_35                   bin_36                   bin_37                   bin_38                   bin_39                   bin_40                   bin_41                   bin_42                   bin_43                   bin_44                   bin_45                   bin_46                   bin_47                   bin_48                   bin_49                   bin_50                   bin_51                   bin_52                   bin_53                   bin_54                   bin_55                   bin_56                   bin_57                   bin_58                   bin_59                   bin_60                   bin_61                   bin_62                   bin_63                   bin_64                   bin_65                   bin_66                   bin_67                   bin_68                   bin_69                   bin_70                   bin_71                   bin_72                   bin_73                   bin_74                   stat_0                   stat_1                   stat_2                   stat_3                   stat_4                   stat_5                   stat_6                   stat_7                   stat_8                   stat_9                  stat_10                  stat_11                  stat_12                  stat_13                  stat_14                  stat_15                  stat_16                  stat_17                  stat_18                  stat_19                  stat_20                  stat_21                  stat_22                  stat_23                  stat_24                  stat_25                  stat_26                  stat_27                  stat_28                  stat_29                  stat_30                  stat_31                  stat_32                  stat_33                  stat_34                  stat_35                  stat_36                  stat_37                  stat_38                  stat_39                  stat_40                  stat_41                  stat_42                  stat_43                  stat_44                  stat_45                  stat_46                  stat_47                  stat_48                  stat_49                  stat_50                  stat_51                  stat_52                  stat_53                  stat_54                  stat_55                  stat_56                  stat_57                  stat_58                  stat_59                  stat_60                  stat_61                  stat_62                  stat_63                  stat_64                  stat_65                  stat_66                  stat_67                  stat_68                  stat_69                  stat_70                  stat_71                  stat_72                  stat_73                  stat_74
                 50819.13                     0.46                     0.12                        0              2.61350e+04              2.82210e+04                   wtheta        0.050740000000000        0.054460000000000        0.058450000000000        0.062720000000000        0.067320000000000        0.072240000000000        0.077530000000000        0.083210000000000        0.089300000000000        0.095830000000000        0.102850000000000        0.110380000000000        0.118460000000000        0.127130000000000        0.136430000000000        0.146420000000000        0.157140000000000        0.168640000000000        0.180980000000000        0.194230000000000        0.208450000000000        0.223710000000000        0.240080000000000        0.257660000000000        0.276520000000000        0.296760000000000        0.318480000000000        0.341790000000000        0.366810000000000        0.393660000000000        0.422480000000000        0.453400000000000        0.486590000000000        0.522210000000000        0.560440000000000        0.601460000000000        0.645490000000000        0.692740000000000        0.743440000000000        0.797860000000000        0.856270000000000        0.918940000000000        0.986210000000000        1.058400000000000        1.135870000000000        1.219020000000000        1.308250000000000        1.404010000000000        1.506790000000000        1.617080000000000        1.735450000000000        1.862490000000000        1.998820000000000        2.145130000000000        2.302150000000000        2.470670000000000        2.651520000000000        2.845610000000000        3.053910000000000        3.277450000000000        3.517360000000000        3.774830000000000        4.051140000000000        4.347690000000000        4.665930000000000        5.007480000000000        5.374020000000000        5.767400000000000        6.189570000000000        6.642640000000000        7.128870000000000        7.650700000000000        8.210730000000000        8.811750000000000        9.456759999999999        1.710214255825822        1.284278610822313        1.647679324871342        1.418734338597862        1.137447997555334        1.123139774644384        1.122839784377202        0.971558600949440        1.065352005493808        0.972877508309338        0.926437412781693        0.912495336128044        0.856875777644841        0.732669701419733        0.733725135761353        0.675885043998162        0.747139395177231        0.633772455975006        0.585902077186250        0.548006317229643        0.479340814857068        0.461285509019656        0.425292505577229        0.393522480825332        0.387195322365984        0.372963548949993        0.344952098007946        0.318655049298082        0.327118446870575        0.279681628907986        0.281650488674291        0.252181946501695        0.240488763823728        0.205959387457668        0.195160140778375        0.181372723704457        0.156322219683175        0.137930487880528        0.118020065569252        0.102915178467392        0.094798392883277        0.076130577208546        0.057754701228037        0.065455542864690        0.049505832000578        0.034510315540208        0.032433357808617        0.027111319937613        0.018860900814554        0.019744852731551        0.008859086581787        0.010551116534083        0.013998580217727        0.005252307833179        0.002805668357091        0.002290620001700       -0.000406378943161       -0.004533828114658       -0.003971432366390       -0.004818019274000       -0.003915742671181       -0.000281766009501       -0.005985267406173       -0.000573490049609        0.004677959696961       -0.002005805680205       -0.002839520458786       -0.001390042991313       -0.000626506502208        0.002077551700305        0.003686457257679        0.001617439816272       -0.000044653533835       -0.000442895666655       -0.001398016857916
                 50819.13                     0.58                     0.12                        0              1.27240e+05              1.31388e+05                   wtheta        0.041550000000000        0.044600000000000        0.047860000000000        0.051360000000000        0.055120000000000        0.059160000000000        0.063490000000000        0.068140000000000        0.073130000000000        0.078480000000000        0.084220000000000        0.090390000000000        0.097000000000000        0.104100000000000        0.111720000000000        0.119900000000000        0.128680000000000        0.138100000000000        0.148210000000000        0.159060000000000        0.170700000000000        0.183190000000000        0.196600000000000        0.210990000000000        0.226440000000000        0.243010000000000        0.260800000000000        0.279890000000000        0.300380000000000        0.322370000000000        0.345970000000000        0.371290000000000        0.398470000000000        0.427640000000000        0.458940000000000        0.492530000000000        0.528590000000000        0.567280000000000        0.608800000000000        0.653370000000000        0.701190000000000        0.752520000000000        0.807610000000000        0.866720000000000        0.930170000000000        0.998250000000000        1.071320000000000        1.149750000000000        1.233910000000000        1.324230000000000        1.421160000000000        1.525190000000000        1.636830000000000        1.756640000000000        1.885230000000000        2.023230000000000        2.171330000000000        2.330270000000000        2.500840000000000        2.683900000000000        2.880360000000000        3.091200000000000        3.317470000000000        3.560310000000000        3.820920000000000        4.100610000000000        4.400770000000000        4.722910000000000        5.068620000000000        5.439640000000000        5.837820000000000        6.265150000000000        6.723750000000000        7.215920000000000        7.744120000000000        0.607491104407682                      nan        0.568062948064175        0.503832488525287        0.470113792010862        0.450456130981623        0.406823563023770        0.385606825967207        0.392704007977710        0.326157938914397        0.319479558724007        0.293037833270788        0.326049176480038        0.286749495801506        0.291623425587689        0.292947978678373        0.253181612800297        0.224840494926135        0.229749007005481        0.208923056781280        0.210505654389989        0.194354815701188        0.189765727546017        0.167899628811893        0.167967357445234        0.164552027851473        0.155478118428204        0.141662844113630        0.135360922545298        0.118597556946299        0.118462388551767        0.113504537140412        0.099088600826111        0.093704321839900        0.092630274848924        0.080340811547679        0.073995946768790        0.066752146773856        0.065577660310613        0.054743470538655        0.055859915519273        0.053361564654628        0.046211792838513        0.041242073296800        0.035874284123229        0.034057165248128        0.029520297182296        0.025729476799449        0.021867886966515        0.020152915785414        0.016620881729079        0.014103560567342        0.012834410248681        0.012179803035897        0.008785137824445        0.010474358469058        0.010614691205581        0.008468180754072        0.007270398262690        0.003840908801583        0.004851126701131        0.004139400677236        0.002860646857210        0.003273483286355        0.003245584258836        0.003100061213713        0.003036672521151        0.002540812942407        0.002649581375199        0.001542916687515        0.000445838876886        0.000647804933230        0.000916003154910        0.000788118771976       -0.000429078458756
                 50819.13                     0.69                     0.12                        0              1.13699e+05              1.23440e+05                   wtheta        0.035980000000000        0.038610000000000        0.041440000000000        0.044470000000000        0.047730000000000        0.051220000000000        0.054970000000000        0.058990000000000        0.063310000000000        0.067950000000000        0.072920000000000        0.078260000000000        0.083990000000000        0.090130000000000        0.096730000000000        0.103810000000000        0.111410000000000        0.119570000000000        0.128320000000000        0.137710000000000        0.147790000000000        0.158610000000000        0.170220000000000        0.182680000000000        0.196050000000000        0.210400000000000        0.225800000000000        0.242330000000000        0.260070000000000        0.279110000000000        0.299540000000000        0.321460000000000        0.345000000000000        0.370250000000000        0.397350000000000        0.426440000000000        0.457650000000000        0.491150000000000        0.527100000000000        0.565690000000000        0.607090000000000        0.651530000000000        0.699230000000000        0.750410000000000        0.805340000000000        0.864290000000000        0.927550000000000        0.995450000000000        1.068320000000000        1.146520000000000        1.230440000000000        1.320510000000000        1.417170000000000        1.520900000000000        1.632230000000000        1.751710000000000        1.879930000000000        2.017540000000000        2.165230000000000        2.323720000000000        2.493820000000000        2.676360000000000        2.872270000000000        3.082520000000000        3.308160000000000        3.550310000000000        3.810190000000000        4.089090000000000        4.388410000000000        4.709640000000000        5.054380000000000        5.424360000000000        5.821420000000000        6.247550000000000        6.704860000000000        0.705320641209885                      nan        0.559532099692640                      nan        0.498480781818694        0.445529567106271        0.447559757302937        0.392397134779110        0.400761188413482        0.405288738839837        0.322417961268552        0.347865281900871        0.306449720764080        0.291305534707042        0.257192523299834        0.269911876274438        0.258180632527091        0.266334144377804        0.234577043184046        0.219166176387256        0.196129017058379        0.198020022068691        0.184672070626705        0.182919942263607        0.166764352175450        0.155589160824241        0.147198765614064        0.150059822021352        0.134256057943973        0.123146963196372        0.120470222032918        0.108233385865924        0.103541562750806        0.094889630489953        0.089644576648491        0.082532644480673        0.072856699929863        0.073660142877321        0.063422966430850        0.054552689489733        0.052936108104877        0.050404180840141        0.052195665198011        0.039364587140154        0.036269703130759        0.034600904594048        0.029842058520085        0.024349268111535        0.023215804228790        0.019315620409533        0.016920414809901        0.011867190186630        0.009875327144091        0.008830176946514        0.007607713667950        0.006310680071214        0.005712578300659        0.009254827668788        0.007761524895403        0.005845581469170        0.006809244613172        0.005854669954297        0.003720341800987        0.004634677115271        0.003069659406844        0.002022232981312        0.001028655317861        0.000719250600708       -0.001305054670772       -0.002947980548441       -0.001097552623284        0.000320852939910        0.000241048434814       -0.000617196069073       -0.001427433593059
                 50819.13                     0.81                     0.12                        0              1.07849e+05              1.13498e+05                   wtheta        0.031650000000000        0.033970000000000        0.036460000000000        0.039120000000000        0.041990000000000        0.045060000000000        0.048360000000000        0.051900000000000        0.055700000000000        0.059780000000000        0.064150000000000        0.068850000000000        0.073890000000000        0.079300000000000        0.085100000000000        0.091330000000000        0.098010000000000        0.105190000000000        0.112890000000000        0.121150000000000        0.130020000000000        0.139540000000000        0.149750000000000        0.160710000000000        0.172480000000000        0.185100000000000        0.198650000000000        0.213190000000000        0.228800000000000        0.245550000000000        0.263520000000000        0.282810000000000        0.303510000000000        0.325730000000000        0.349570000000000        0.375160000000000        0.402620000000000        0.432100000000000        0.463720000000000        0.497670000000000        0.534100000000000        0.573190000000000        0.615150000000000        0.660180000000000        0.708500000000000        0.760370000000000        0.816030000000000        0.875760000000000        0.939860000000000        1.008660000000000        1.082490000000000        1.161730000000000        1.246770000000000        1.338030000000000        1.435980000000000        1.541090000000000        1.653890000000000        1.774960000000000        1.904880000000000        2.044320000000000        2.193960000000000        2.354560000000000        2.526910000000000        2.711880000000000        2.910390000000000        3.123430000000000        3.352060000000000        3.597430000000000        3.860760000000000        4.143360000000000        4.446650000000000        4.772150000000000        5.121460000000000        5.496350000000000        5.898680000000000        0.803331208693782                      nan        0.611522217723278                      nan        0.534658478784077        0.513712120330503                      nan        0.442858961769552        0.417778777288300        0.403411134168253        0.358667499869266        0.340154540137111        0.356565879268992        0.323477752342322        0.299920584963192        0.316581538425800        0.277265527139854        0.265192780912063        0.249355941185754        0.235772415607050        0.223375051923334        0.205025479987840        0.206012205631196        0.176103543646766        0.172006526804302        0.187277246479417        0.163740509795853        0.146914899133110        0.135184818744617        0.132824434443289        0.118097344008966        0.114214130877848        0.116487633846034        0.107020458531108        0.094061898389847        0.084103531919656        0.082687834880383        0.071924972628803        0.067779535210590        0.055627494563222        0.049392717647817        0.046334204586583        0.037731585770803        0.032555939735468        0.027864592601205        0.024951463615312        0.024476384253110        0.023532354682682        0.016760107464301        0.015562246727337        0.013198962704758        0.009905430138077        0.011035188442775        0.011298972081004        0.008905624150658        0.006890586290255        0.006225910038534        0.007008873948497        0.005726405361603        0.005846213647610        0.005251843137646        0.004102711399579        0.002922479579787        0.001558693827927        0.002267526479109        0.001714719095902        0.000430666390176        0.001215578423887        0.001420419190530       -0.000398225145867       -0.000317089370980        0.000709795784779        0.001154763986237        0.000300139187654        0.000728885633276
                 50819.13                     0.92                     0.12                        0              9.74710e+04              9.94520e+04                   wtheta        0.028700000000000        0.030800000000000        0.033050000000000        0.035470000000000        0.038070000000000        0.040860000000000        0.043850000000000        0.047060000000000        0.050500000000000        0.054200000000000        0.058170000000000        0.062420000000000        0.066990000000000        0.071900000000000        0.077160000000000        0.082810000000000        0.088870000000000        0.095370000000000        0.102350000000000        0.109850000000000        0.117890000000000        0.126520000000000        0.135780000000000        0.145720000000000        0.156380000000000        0.167830000000000        0.180110000000000        0.193300000000000        0.207450000000000        0.222630000000000        0.238930000000000        0.256420000000000        0.275190000000000        0.295330000000000        0.316950000000000        0.340150000000000        0.365050000000000        0.391770000000000        0.420450000000000        0.451230000000000        0.484260000000000        0.519700000000000        0.557740000000000        0.598570000000000        0.642390000000000        0.689410000000000        0.739870000000000        0.794030000000000        0.852150000000000        0.914530000000000        0.981470000000000        1.053320000000000        1.130420000000000        1.213160000000000        1.301970000000000        1.397270000000000        1.499550000000000        1.609310000000000        1.727120000000000        1.853540000000000        1.989220000000000        2.134830000000000        2.291090000000000        2.458800000000000        2.638780000000000        2.831940000000000        3.039240000000000        3.261710000000000        3.500460000000000        3.756690000000000        4.031680000000000        4.326800000000000        4.643520000000000        4.983420000000000        5.348200000000000                      nan        0.798997807227861                      nan                      nan        0.632927025266579        0.551104032282460                      nan        0.529671013680004        0.443025755539717        0.453994839994738        0.416317336566381        0.414846894680418        0.394065208771372        0.349737433108421        0.334508426402742        0.330132649739865        0.287748136103062        0.281985207210686        0.262982417111751        0.261003381051233        0.239199394353192        0.227354316902961        0.221154163384512        0.197094832379890        0.185692898231834        0.182861600569548        0.175048289185140        0.169225507084805        0.144981606960191        0.139100318178470        0.133954584334363        0.125120172862464        0.119436161667709        0.102507239481406        0.098158838454718        0.091509945839396        0.078328035839227        0.071323540675878        0.064700695054822        0.056861687490374        0.050810723502454        0.048030620903581        0.045028165737940        0.041256180693367        0.035266283659746        0.029427237034007        0.025101371217392        0.022879699366008        0.021744160844005        0.018885634745488        0.012208635360218        0.011492829357226        0.012833880371172        0.008129926299176        0.009391516075930        0.004693719238597        0.002226116507294        0.000758352758418       -0.001972540941870       -0.000694686772170        0.000171809541214       -0.000516187455710        0.001925593201991        0.000579482274290        0.001225660229947        0.000192582832408       -0.001355447966424       -0.003183249039208       -0.001578236515532       -0.003236629603650       -0.002511083635029       -0.000182193026960       -0.000646637048033        0.000459174465906        0.000284490495955
                 50819.13                     1.04                     0.12                        0              3.58800e+03              4.00100e+03                   wtheta        0.026200000000000        0.028120000000000        0.030180000000000        0.032390000000000        0.034760000000000        0.037310000000000        0.040040000000000        0.042970000000000        0.046110000000000        0.049490000000000        0.053110000000000        0.057000000000000        0.061170000000000        0.065650000000000        0.070450000000000        0.075610000000000        0.081150000000000        0.087090000000000        0.093460000000000        0.100300000000000        0.107640000000000        0.115520000000000        0.123980000000000        0.133050000000000        0.142790000000000        0.153250000000000        0.164460000000000        0.176500000000000        0.189420000000000        0.203290000000000        0.218170000000000        0.234140000000000        0.251280000000000        0.269670000000000        0.289410000000000        0.310590000000000        0.333330000000000        0.357730000000000        0.383920000000000        0.412020000000000        0.442180000000000        0.474540000000000        0.509280000000000        0.546560000000000        0.586570000000000        0.629500000000000        0.675580000000000        0.725040000000000        0.778110000000000        0.835060000000000        0.896190000000000        0.961790000000000        1.032190000000000        1.107750000000000        1.188840000000000        1.275860000000000        1.369250000000000        1.469480000000000        1.577040000000000        1.692480000000000        1.816370000000000        1.949330000000000        2.092020000000000        2.245150000000000        2.409490000000000        2.585870000000000        2.775150000000000        2.978290000000000        3.196300000000000        3.430270000000000        3.681360000000000        3.950830000000000        4.240030000000000        4.550400000000000        4.883490000000000                      nan                      nan                      nan        4.310926857907736                      nan        4.268068938120949                      nan        3.241930103468635        3.003260898910044        2.408825053535320        2.997891611471639        2.339503188729626        2.822313451833956        2.331484711687744        2.168537671634845        1.484034734855405        1.498033338810922        1.807709799557328        1.355032284628902        1.305641105278938        1.271258179783942        1.388038972131224        1.354883160423141        1.434045785492127        1.035235274985328        1.193096775665483        0.826090964551346        0.787031088072354        0.929172345940195        0.761047709694231        0.596243440880945        0.593117270788325        0.437630214165022        0.463783010692621        0.324857195061363        0.320266489799339        0.286808783901338        0.336637052507943        0.349570274334539        0.325385190067256        0.235044772526005        0.199327106406371        0.254582052894052        0.232445023896733        0.153511140364798        0.157520993186921        0.089831107057707        0.068543527343610        0.086395906027541       -0.000090389503617        0.025311542433930        0.051067659844695        0.014253719387216       -0.021314549109542       -0.031344911491071       -0.015569155699054       -0.010879974891098       -0.014599087389533       -0.047602227165685       -0.058305383820377       -0.046477963532640        0.006941748291334       -0.000359993733731        0.009636800335498       -0.004510448211392        0.032636124032470        0.042699374378367        0.041560205830897       -0.019858649000442       -0.036266580191924       -0.009038987511487       -0.035957833915369       -0.012153822285574       -0.031565703966283       -0.028301420164640
                 50819.13                    0.466       0.5600000023841858                        0              3.58800e+03              4.00100e+03                       xi       25.302219999999998       25.913969999999999       26.540520000000001       27.182210000000001       27.839410000000001       28.512509999999999       29.201879999999999       29.907910000000001       30.631019999999999       31.371610000000000       32.130110000000002       32.906939999999999       33.702559999999998       34.517409999999998       35.351970000000001       36.206699999999998       37.082099999999997       37.978659999999998       38.896900000000002       39.837339999999998       40.800519999999999       41.786980000000000       42.797300000000000       43.832039999999999       44.891800000000003       45.977190000000000       47.088819999999998       48.227319999999999       49.393349999999998       50.587569999999999       51.810670000000002       53.063330000000001       54.346290000000003       55.660260000000001       57.006000000000000       58.384279999999997       59.795879999999997       61.241610000000001       62.722299999999997       64.238780000000006       65.791939999999997       67.382639999999995       69.011799999999994       70.680350000000004       72.389250000000004       74.139460000000000       75.931989999999999       77.767849999999996       79.648110000000003       81.573819999999998       83.546099999999996       85.566059999999993       87.634850000000000       89.753670000000000       91.923710000000000       94.146230000000003       96.422470000000004       98.753749999999997      101.141400000000004      103.586780000000005      106.091269999999994      108.656329999999997      111.283400000000000      113.973979999999997      116.729619999999997      119.551879999999997      122.442380000000000      125.402770000000004      128.434730000000002      131.539989999999989      134.720339999999993      137.977579999999989      141.313569999999999      144.730220000000003      148.229469999999992        0.147866487503052        0.140748500823975        0.130311369895935        0.124385356903076        0.118519544601440        0.111156940460205        0.108747243881226        0.099746346473694        0.094219326972961        0.091651678085327        0.086486101150513        0.079647421836853        0.074853181838989        0.071002483367920        0.065569162368774        0.062157988548279        0.059043049812317        0.053957104682922        0.050118207931519        0.047164320945740        0.044323921203613        0.039931058883667        0.038074970245361        0.034521579742432        0.031942605972290        0.027853488922119        0.027428746223450        0.025950312614441        0.023305416107178        0.022440075874329        0.018950343132019        0.017771840095520        0.014346361160278        0.012939095497131        0.012604355812073        0.011534929275513        0.010715126991272        0.009819746017456        0.008841633796692        0.007482051849365        0.006222724914551        0.006327867507935        0.006040811538696        0.005718469619751        0.004080414772034        0.003886580467224        0.003881931304932        0.003943204879761        0.004383325576782        0.002955794334412        0.002830386161804        0.002667188644409        0.002577543258667        0.002423524856567        0.002757668495178        0.002068042755127        0.002900242805481        0.002518534660339        0.002827644348145        0.003070712089539        0.003127574920654        0.003267765045166        0.003323316574097        0.003123164176941        0.002539157867432        0.001879453659058        0.001375675201416        0.000660061836243        0.000350832939148       -0.000012934207916       -0.000274121761322       -0.000773489475250       -0.000931322574615       -0.001283168792725       -0.001543164253235
                 50819.13                    0.466       0.5600000023841858                        0              3.58800e+03              4.00100e+03                       wp       25.302219999999998       25.913969999999999       26.540520000000001       27.182210000000001       27.839410000000001       28.512509999999999       29.201879999999999       29.907910000000001       30.631019999999999       31.371610000000000       32.130110000000002       32.906939999999999       33.702559999999998       34.517409999999998       35.351970000000001       36.206699999999998       37.082099999999997       37.978659999999998       38.896900000000002       39.837339999999998       40.800519999999999       41.786980000000000       42.797300000000000       43.832039999999999       44.891800000000003       45.977190000000000       47.088819999999998       48.227319999999999       49.393349999999998       50.587569999999999       51.810670000000002       53.063330000000001       54.346290000000003       55.660260000000001       57.006000000000000       58.384279999999997       59.795879999999997       61.241610000000001       62.722299999999997       64.238780000000006       65.791939999999997       67.382639999999995       69.011799999999994       70.680350000000004       72.389250000000004       74.139460000000000       75.931989999999999       77.767849999999996       79.648110000000003       81.573819999999998       83.546099999999996       85.566059999999993       87.634850000000000       89.753670000000000       91.923710000000000       94.146230000000003       96.422470000000004       98.753749999999997      101.141400000000004      103.586780000000005      106.091269999999994      108.656329999999997      111.283400000000000      113.973979999999997      116.729619999999997      119.551879999999997      122.442380000000000      125.402770000000004      128.434730000000002      131.539989999999989      134.720339999999993      137.977579999999989      141.313569999999999      144.730220000000003      148.229469999999992        7.608175277709961        7.338809967041016        7.352256774902344        6.760668754577637        6.741142272949219        6.591153144836426        6.053209304809570        5.610823631286621        5.631494522094727        4.669189453125000        4.910802841186523        4.787135124206543        4.493594169616699        4.119300842285156        3.911018371582031        3.510117530822754        3.856873512268066        3.315138816833496        3.211998939514160        2.929258346557617        2.671122550964355        2.308487892150879        2.481007575988770        1.896858215332031        2.175879478454590        1.690649986267090        1.663541793823242        1.823258399963379        1.584792137145996        1.589941978454590        1.385307312011719        1.372075080871582        1.586866378784180        1.071882247924805        0.971460342407227        1.097488403320312        1.165580749511719        1.081609725952148        0.980901718139648        0.898647308349609        0.886344909667969        0.959014892578125        0.834202766418457        0.769400596618652        0.807523727416992        0.653529167175293        0.764179229736328        0.947213172912598        1.012301445007324        0.997424125671387        0.950646400451660        1.299118995666504        1.036119461059570        1.165294647216797        0.898933410644531        0.711178779602051        0.671124458312988        0.814104080200195        0.672984123229980        0.457620620727539        0.520849227905273        0.361132621765137        0.365996360778809        0.295543670654297        0.027894973754883       -0.137650966644287       -0.278735160827637       -0.239753723144531       -0.430011749267578       -0.651741027832031       -0.598633289337158       -0.528001785278320       -0.573849678039551       -0.643444061279297       -0.611865520477295
                 50819.13                     0.46                     0.12                        0              2.61540e+04              2.81310e+04                   wtheta        0.050740000000000        0.054460000000000        0.058450000000000        0.062720000000000        0.067320000000000        0.072240000000000        0.077530000000000        0.083210000000000        0.089300000000000        0.095830000000000        0.102850000000000        0.110380000000000        0.118460000000000        0.127130000000000        0.136430000000000        0.146420000000000        0.157140000000000        0.168640000000000        0.180980000000000        0.194230000000000        0.208450000000000        0.223710000000000        0.240080000000000        0.257660000000000        0.276520000000000        0.296760000000000        0.318480000000000        0.341790000000000        0.366810000000000        0.393660000000000        0.422480000000000        0.453400000000000        0.486590000000000        0.522210000000000        0.560440000000000        0.601460000000000        0.645490000000000        0.692740000000000        0.743440000000000        0.797860000000000        0.856270000000000        0.918940000000000        0.986210000000000        1.058400000000000        1.135870000000000        1.219020000000000        1.308250000000000        1.404010000000000        1.506790000000000        1.617080000000000        1.735450000000000        1.862490000000000        1.998820000000000        2.145130000000000        2.302150000000000        2.470670000000000        2.651520000000000        2.845610000000000        3.053910000000000        3.277450000000000        3.517360000000000        3.774830000000000        4.051140000000000        4.347690000000000        4.665930000000000        5.007480000000000        5.374020000000000        5.767400000000000        6.189570000000000        6.642640000000000        7.128870000000000        7.650700000000000        8.210730000000000        8.811750000000000        9.456759999999999        1.806014819660348        1.484970161918536        1.436514148601238        1.463548954408683        1.233317125968166        1.064263682914409        1.078929661904667        1.080246745308915        1.080395864776731        1.027331445179409        0.910694156565493        0.863415485218341        0.926323065116451        0.750110174845836        0.723022495076110        0.772708676732103        0.669821198373431        0.641507094845718        0.581488052925441        0.538758538962600        0.582248083255290        0.486138979573600        0.471849886296489        0.475737797446092        0.434653247806935        0.388414022835297        0.387114474170187        0.353210635671024        0.297403663871608        0.305085791138583        0.273426787883785        0.283241290151980        0.258920749122418        0.205163238552879        0.173977389747055        0.199016123737526        0.180230557326398        0.142006907445661        0.126008796509719        0.105087212726951        0.097208693461331        0.079995421244744        0.061105241614292        0.062124329888180        0.047277157469759        0.043287417739853        0.028168438756930        0.028932714952981        0.025348781670571        0.025297943607346        0.018421130595596        0.012258622849050        0.010567852021453        0.015335056604225        0.006051512470131        0.000712142954891       -0.001299551734511        0.002398780537567       -0.005603428065685       -0.004795925513059       -0.000539468300558        0.001131236856457       -0.000493349776299       -0.001479884942173        0.001440279055763       -0.001543575760051       -0.003690327460496       -0.005542632110915       -0.004933202960900       -0.000349163069128        0.002301389953340        0.002667724181086       -0.001465001683150       -0.001389840824363        0.002845790555490
                 50819.13                     0.58                     0.12                        0              1.26796e+05              1.31638e+05                   wtheta        0.041550000000000        0.044600000000000        0.047860000000000        0.051360000000000        0.055120000000000        0.059160000000000        0.063490000000000        0.068140000000000        0.073130000000000        0.078480000000000        0.084220000000000        0.090390000000000        0.097000000000000        0.104100000000000        0.111720000000000        0.119900000000000        0.128680000000000        0.138100000000000        0.148210000000000        0.159060000000000        0.170700000000000        0.183190000000000        0.196600000000000        0.210990000000000        0.226440000000000        0.243010000000000        0.260800000000000        0.279890000000000        0.300380000000000        0.322370000000000        0.345970000000000        0.371290000000000        0.398470000000000        0.427640000000000        0.458940000000000        0.492530000000000        0.528590000000000        0.567280000000000        0.608800000000000        0.653370000000000        0.701190000000000        0.752520000000000        0.807610000000000        0.866720000000000        0.930170000000000        0.998250000000000        1.071320000000000        1.149750000000000        1.233910000000000        1.324230000000000        1.421160000000000        1.525190000000000        1.636830000000000        1.756640000000000        1.885230000000000        2.023230000000000        2.171330000000000        2.330270000000000        2.500840000000000        2.683900000000000        2.880360000000000        3.091200000000000        3.317470000000000        3.560310000000000        3.820920000000000        4.100610000000000        4.400770000000000        4.722910000000000        5.068620000000000        5.439640000000000        5.837820000000000        6.265150000000000        6.723750000000000        7.215920000000000        7.744120000000000        0.620675607409134                      nan        0.518936874411336        0.496571708137154        0.452517421204960        0.469486741279343        0.427779358318608        0.376787568031420        0.354802025135965        0.345330103190827        0.318994052337196        0.334812354011366        0.305838188665618        0.293449910971677        0.295391694066375        0.258700594357438        0.246949830069690        0.246394237632346        0.237916879416514        0.222845032041004        0.215588993634534        0.185176189055216        0.196931733620285        0.176746161829868        0.187694570287582        0.169418164155140        0.149976798769006        0.137000626253461        0.132647462146879        0.131313570104432        0.116461042115946        0.102807798704184        0.102725405392415        0.090709815966495        0.092785228122305        0.080786877151859        0.075827358869547        0.065150577425346        0.064770000232600        0.056367917481464        0.051687756532086        0.044890495638624        0.043019627751105        0.038782036393572        0.033114209323689        0.028015253197403        0.026120861008240        0.021205640383219        0.019735268449370        0.017382019428646        0.017113553422919        0.014165118555399        0.011673541886843        0.012005592782210        0.008057010431379        0.009666610621481        0.007747520745994        0.008948357498678        0.006687344525392        0.005488916218565        0.005408453209482        0.003761266367907       -0.000294601907010        0.001462629485111        0.002745977235658        0.002680045152768        0.002160432305363        0.001739647374460        0.002199644834336        0.000058165050837       -0.000824331256830       -0.000787831278868        0.000186725392827        0.000123533877863        0.000122193205356
