# 'bin_' columns contain bin centers (theta in degrees, r in Mpc/h), 'stat_' contain the stat for each bin, others are extra info.

                     mock                     zbin                stat_name                   Nstack                    Ngals                   Nrands                    bin_0                    bin_1                    bin_2                    bin_3                    bin_4                    bin_5                    bin_6                    bin_7                    bin_8                    bin_9                   bin_10                   bin_11                   bin_12                   bin_13                   bin_14                   bin_15                   bin_16                   bin_17                   bin_18                   bin_19                   bin_20                   bin_21                   bin_22                   bin_23                   bin_24                   bin_25                   bin_26                   bin_27                   bin_28                   bin_29                   bin_30                   bin_31                   bin_32                   bin_33                   bin_34                   bin_35                   bin_36                   bin_37                   bin_38                   bin_39                   bin_40                   bin_41                   bin_42                   bin_43                   bin_44                   bin_45                   bin_46                   bin_47                   bin_48                   bin_49                   bin_50                   stat_0                   stat_1                   stat_2                   stat_3                   stat_4                   stat_5                   stat_6                   stat_7                   stat_8                   stat_9                  stat_10                  stat_11                  stat_12                  stat_13                  stat_14                  stat_15                  stat_16                  stat_17                  stat_18                  stat_19                  stat_20                  stat_21                  stat_22                  stat_23                  stat_24                  stat_25                  stat_26                  stat_27                  stat_28                  stat_29                  stat_30                  stat_31                  stat_32                  stat_33                  stat_34                  stat_35                  stat_36                  stat_37                  stat_38                  stat_39                  stat_40                  stat_41                  stat_42                  stat_43                  stat_44                  stat_45                  stat_46                  stat_47                  stat_48                  stat_49                  stat_50
               50219.1909                     0.25                   wtheta                        0              4.75782e+05              4.00000e+06        0.104920000000000        0.115250000000000        0.126590000000000        0.139050000000000        0.152730000000000        0.167770000000000        0.184280000000000        0.202410000000000        0.222340000000000        0.244220000000000        0.268250000000000        0.294650000000000        0.323650000000000        0.355510000000000        0.390500000000000        0.428930000000000        0.471140000000000        0.517510000000000        0.568450000000000        0.624390000000000        0.685850000000000        0.753350000000000        0.827490000000000        0.908930000000000        0.998390000000000        1.096650000000000        1.204580000000000        1.323140000000000        1.453360000000000        1.596400000000000        1.753520000000000        1.926100000000000        2.115660000000000        2.323890000000000        2.552600000000000        2.803830000000000        3.079780000000000        3.382890000000000        3.715830000000000        4.081540000000000        4.483250000000000        4.924490000000000        5.409150000000000        5.941520000000000        6.526280000000000        7.168590000000000        7.874120000000000        8.649089999999999        9.500330000000000       10.435350000000000       11.462389999999999        0.215854788294306        0.204955399816994        0.180685875126203        0.181609539967597        0.159728037376122        0.145806206446987        0.141822949232865        0.128538887153448        0.124153394147722        0.113545093002109        0.104959725010266        0.096144161113246        0.095235571424431        0.088449239085611        0.078607644035942        0.073988553196083        0.069771214591458        0.062341237145542        0.058543924774806        0.052633063162216        0.048043668107399        0.044018948441942        0.039207241553238        0.035851217502463        0.033245819995260        0.029321594883141        0.026753565785941        0.023072838148110        0.019649758764728        0.017707264787652        0.015031661346897        0.013303165572641        0.011746392491883        0.009072293257773        0.007121575866658        0.005925095616435        0.004637071170500        0.003544877943186        0.002659377788878        0.002029028803428        0.001443433535382        0.000834808405703        0.000222978565252        0.000230155087304        0.000004382829013        0.000262156710743       -0.000002887925062       -0.000164732421716        0.000127319611715        0.000054077331470       -0.000043610291852
               50219.1909                     0.25                       xi                        0              4.75782e+05              4.00000e+06       75.513149999999996       76.546459999999996       77.593909999999994       78.655699999999996       79.732020000000006       80.823059999999998       81.929040000000001       83.050150000000002       84.186599999999999       85.338600000000000       86.506360000000001       87.690110000000004       88.890050000000002       90.106409999999997       91.339420000000004       92.589299999999994       93.856279999999998       95.140600000000006       96.442499999999995       97.762209999999996       99.099969999999999      100.456050000000005      101.830680000000001      103.224119999999999      104.636629999999997      106.068470000000005      107.519900000000007      108.991190000000003      110.482609999999994      111.994450000000001      113.526970000000006      115.080460000000002      116.655209999999997      118.251509999999996      119.869649999999993      121.509929999999997      123.172659999999993      124.858140000000006      126.566689999999994      128.298620000000000      130.054239999999993      131.833889999999997      133.637889999999999      135.466579999999993      137.320290000000000      139.199369999999988      141.104160000000007      143.035010000000000      144.992289999999997      146.976349999999996      148.987560000000002        0.004606604576111        0.004098892211914        0.004050135612488        0.004964470863342        0.004739522933960        0.003856301307678        0.003772258758545        0.003214836120605        0.003142476081848        0.002793192863464        0.002207159996033        0.002968192100525        0.002673506736755        0.003120303153992        0.003418564796448        0.003033757209778        0.002860188484192        0.003086805343628        0.002587199211121        0.002695679664612        0.002857565879822        0.003448486328125        0.003123044967651        0.003030300140381        0.003384828567505        0.003242015838623        0.003671884536743        0.003406524658203        0.003772258758545        0.003444314002991        0.002646923065186        0.002964496612549        0.002557635307312        0.002187132835388        0.001876950263977        0.001770734786987        0.001216530799866        0.000751137733459        0.000792026519775        0.000403404235840       -0.000412225723267        0.000381112098694       -0.000070989131927       -0.000329792499542       -0.000747561454773       -0.000873804092407       -0.000983715057373       -0.000939667224884       -0.001453280448914       -0.001569032669067       -0.001508593559265
               50219.1909                     0.25                       wp                        0              4.75782e+05              4.00000e+06       75.513149999999996       76.546459999999996       77.593909999999994       78.655699999999996       79.732020000000006       80.823059999999998       81.929040000000001       83.050150000000002       84.186599999999999       85.338600000000000       86.506360000000001       87.690110000000004       88.890050000000002       90.106409999999997       91.339420000000004       92.589299999999994       93.856279999999998       95.140600000000006       96.442499999999995       97.762209999999996       99.099969999999999      100.456050000000005      101.830680000000001      103.224119999999999      104.636629999999997      106.068470000000005      107.519900000000007      108.991190000000003      110.482609999999994      111.994450000000001      113.526970000000006      115.080460000000002      116.655209999999997      118.251509999999996      119.869649999999993      121.509929999999997      123.172659999999993      124.858140000000006      126.566689999999994      128.298620000000000      130.054239999999993      131.833889999999997      133.637889999999999      135.466579999999993      137.320290000000000      139.199369999999988      141.104160000000007      143.035010000000000      144.992289999999997      146.976349999999996      148.987560000000002        0.903940200805664        1.047849655151367        0.980615615844727        0.985908508300781        0.989627838134766        0.775408744812012        1.027679443359375        0.931620597839355        1.076316833496094        1.329874992370605        1.122808456420898        0.916957855224609        1.007151603698730        1.286602020263672        0.969886779785156        1.000285148620605        0.845289230346680        0.756382942199707        0.906586647033691        0.949501991271973        1.047635078430176        0.667834281921387        0.815391540527344        0.669836997985840        0.513553619384766        0.522994995117188        0.726342201232910        0.363492965698242        0.548100471496582        0.428867340087891        0.284457206726074        0.143766403198242        0.045990943908691       -0.011658668518066       -0.008869171142578       -0.150811672210693       -0.134253501892090       -0.194799900054932       -0.295293331146240       -0.370788574218750       -0.496351718902588       -0.526821613311768       -0.577282905578613       -0.508868694305420       -0.549387931823730       -0.621378421783447       -0.662434101104736       -0.398647785186768       -0.575566291809082       -0.653493404388428       -0.641763210296631
                50219.191                     0.25                   wtheta                        0              4.76283e+05              4.00000e+06        0.104920000000000        0.115250000000000        0.126590000000000        0.139050000000000        0.152730000000000        0.167770000000000        0.184280000000000        0.202410000000000        0.222340000000000        0.244220000000000        0.268250000000000        0.294650000000000        0.323650000000000        0.355510000000000        0.390500000000000        0.428930000000000        0.471140000000000        0.517510000000000        0.568450000000000        0.624390000000000        0.685850000000000        0.753350000000000        0.827490000000000        0.908930000000000        0.998390000000000        1.096650000000000        1.204580000000000        1.323140000000000        1.453360000000000        1.596400000000000        1.753520000000000        1.926100000000000        2.115660000000000        2.323890000000000        2.552600000000000        2.803830000000000        3.079780000000000        3.382890000000000        3.715830000000000        4.081540000000000        4.483250000000000        4.924490000000000        5.409150000000000        5.941520000000000        6.526280000000000        7.168590000000000        7.874120000000000        8.649089999999999        9.500330000000000       10.435350000000000       11.462389999999999        0.213552151483132        0.203183473719153        0.178707799899160        0.177940243304510        0.155823814163957        0.146845167287466        0.132247250176198        0.132027770402721        0.121431883832073        0.109284673701397        0.101478473936316        0.096419467521614        0.089801199928262        0.084660603690395        0.077713962301219        0.071799349428181        0.069536239116923        0.063832520355685        0.058080849414207        0.052242194087211        0.047866987881137        0.043292473350805        0.038524316799423        0.035530133089558        0.032443582194533        0.029188469650657        0.025853622424617        0.021750804458152        0.019171575476148        0.017391043231923        0.014748844384397        0.012833333810352        0.011405789558717        0.008850617953151        0.007124388054369        0.005894479333474        0.004609689305017        0.003563922501276        0.002875471368695        0.001702237043991        0.001525311085463        0.001005298869458        0.000519290225391        0.000364884252772        0.000022424443241        0.000312956471237       -0.000205434789255       -0.000275389294158       -0.000015771483537        0.000010049785337        0.000049428599165
                50219.191                     0.25                       xi                        0              4.76283e+05              4.00000e+06       75.513149999999996       76.546459999999996       77.593909999999994       78.655699999999996       79.732020000000006       80.823059999999998       81.929040000000001       83.050150000000002       84.186599999999999       85.338600000000000       86.506360000000001       87.690110000000004       88.890050000000002       90.106409999999997       91.339420000000004       92.589299999999994       93.856279999999998       95.140600000000006       96.442499999999995       97.762209999999996       99.099969999999999      100.456050000000005      101.830680000000001      103.224119999999999      104.636629999999997      106.068470000000005      107.519900000000007      108.991190000000003      110.482609999999994      111.994450000000001      113.526970000000006      115.080460000000002      116.655209999999997      118.251509999999996      119.869649999999993      121.509929999999997      123.172659999999993      124.858140000000006      126.566689999999994      128.298620000000000      130.054239999999993      131.833889999999997      133.637889999999999      135.466579999999993      137.320290000000000      139.199369999999988      141.104160000000007      143.035010000000000      144.992289999999997      146.976349999999996      148.987560000000002        0.004411816596985        0.004518151283264        0.004537582397461        0.004833817481995        0.004600644111633        0.004399061203003        0.003468871116638        0.003596901893616        0.003540992736816        0.003341913223267        0.002016663551331        0.002880096435547        0.002477526664734        0.002859830856323        0.002805471420288        0.003064036369324        0.002352833747864        0.003020763397217        0.002863883972168        0.002622604370117        0.002928256988525        0.003034710884094        0.002740859985352        0.002994656562805        0.003365635871887        0.003345012664795        0.003411889076233        0.003352522850037        0.003846406936646        0.003515601158142        0.003072500228882        0.003256201744080        0.002569198608398        0.002261519432068        0.002137303352356        0.001999139785767        0.001111030578613        0.001014232635498        0.001044631004333        0.000213861465454       -0.000096619129181        0.000065922737122       -0.000170171260834       -0.000514388084412       -0.000659883022308       -0.000688076019287       -0.000876784324646       -0.001163840293884       -0.001244902610779       -0.001403152942657       -0.001200914382935
                50219.191                     0.25                       wp                        0              4.76283e+05              4.00000e+06       75.513149999999996       76.546459999999996       77.593909999999994       78.655699999999996       79.732020000000006       80.823059999999998       81.929040000000001       83.050150000000002       84.186599999999999       85.338600000000000       86.506360000000001       87.690110000000004       88.890050000000002       90.106409999999997       91.339420000000004       92.589299999999994       93.856279999999998       95.140600000000006       96.442499999999995       97.762209999999996       99.099969999999999      100.456050000000005      101.830680000000001      103.224119999999999      104.636629999999997      106.068470000000005      107.519900000000007      108.991190000000003      110.482609999999994      111.994450000000001      113.526970000000006      115.080460000000002      116.655209999999997      118.251509999999996      119.869649999999993      121.509929999999997      123.172659999999993      124.858140000000006      126.566689999999994      128.298620000000000      130.054239999999993      131.833889999999997      133.637889999999999      135.466579999999993      137.320290000000000      139.199369999999988      141.104160000000007      143.035010000000000      144.992289999999997      146.976349999999996      148.987560000000002        0.676345825195312        0.858378410339355        0.906515121459961        0.826048851013184        0.720405578613281        0.828480720520020        0.983619689941406        0.777912139892578        0.837922096252441        1.070952415466309        1.138901710510254        0.849223136901855        0.981903076171875        1.030254364013672        0.713181495666504        0.871324539184570        0.735712051391602        0.631427764892578        0.637149810791016        0.561189651489258        0.727558135986328        0.497746467590332        0.679779052734375        0.459265708923340        0.458836555480957        0.482511520385742        0.667619705200195        0.422215461730957        0.478649139404297        0.331878662109375        0.354051589965820        0.311493873596191        0.144910812377930        0.043344497680664        0.043773651123047       -0.108039379119873       -0.111865997314453       -0.150203704833984       -0.417637825012207       -0.207638740539551       -0.565481185913086       -0.671982765197754       -0.593018531799316       -0.674986839294434       -0.514984130859375       -0.493669509887695       -0.627422332763672       -0.501215457916260       -0.536620616912842       -0.680601596832275       -0.645482540130615
               50219.1912                     0.25                   wtheta                        0              4.76177e+05              4.00000e+06        0.104920000000000        0.115250000000000        0.126590000000000        0.139050000000000        0.152730000000000        0.167770000000000        0.184280000000000        0.202410000000000        0.222340000000000        0.244220000000000        0.268250000000000        0.294650000000000        0.323650000000000        0.355510000000000        0.390500000000000        0.428930000000000        0.471140000000000        0.517510000000000        0.568450000000000        0.624390000000000        0.685850000000000        0.753350000000000        0.827490000000000        0.908930000000000        0.998390000000000        1.096650000000000        1.204580000000000        1.323140000000000        1.453360000000000        1.596400000000000        1.753520000000000        1.926100000000000        2.115660000000000        2.323890000000000        2.552600000000000        2.803830000000000        3.079780000000000        3.382890000000000        3.715830000000000        4.081540000000000        4.483250000000000        4.924490000000000        5.409150000000000        5.941520000000000        6.526280000000000        7.168590000000000        7.874120000000000        8.649089999999999        9.500330000000000       10.435350000000000       11.462389999999999        0.217921507568108        0.201509158892362        0.182306492690863        0.177550237878284        0.161864919282076        0.142513492014076        0.139846781916224        0.131993984128640        0.121861115765346        0.111825509263024        0.106436451386691        0.094597588400169        0.093710044844185        0.086516640922149        0.079167625497422        0.073545684784202        0.070797194151458        0.063187860131179        0.059031701076894        0.053435068684904        0.048657101915923        0.044206068793585        0.039772581252688        0.036530027700915        0.033127573964068        0.028047437646803        0.025481770780456        0.021922573865646        0.018599675009594        0.016653412499663        0.014349179996011        0.013361167484429        0.011527714268096        0.009184006029478        0.007518826458642        0.006009927233020        0.004625857067882        0.003593999267857        0.002856454626309        0.002034087196951        0.001426069726826        0.000909075448374        0.000299004917732       -0.000021245546716       -0.000150347201334        0.000045836263739       -0.000223788966586       -0.000157420272255        0.000293100296536        0.000216111571484       -0.000196209236075
               50219.1912                     0.25                       xi                        0              4.76177e+05              4.00000e+06       75.513149999999996       76.546459999999996       77.593909999999994       78.655699999999996       79.732020000000006       80.823059999999998       81.929040000000001       83.050150000000002       84.186599999999999       85.338600000000000       86.506360000000001       87.690110000000004       88.890050000000002       90.106409999999997       91.339420000000004       92.589299999999994       93.856279999999998       95.140600000000006       96.442499999999995       97.762209999999996       99.099969999999999      100.456050000000005      101.830680000000001      103.224119999999999      104.636629999999997      106.068470000000005      107.519900000000007      108.991190000000003      110.482609999999994      111.994450000000001      113.526970000000006      115.080460000000002      116.655209999999997      118.251509999999996      119.869649999999993      121.509929999999997      123.172659999999993      124.858140000000006      126.566689999999994      128.298620000000000      130.054239999999993      131.833889999999997      133.637889999999999      135.466579999999993      137.320290000000000      139.199369999999988      141.104160000000007      143.035010000000000      144.992289999999997      146.976349999999996      148.987560000000002        0.004547357559204        0.004835009574890        0.004320144653320        0.005161046981812        0.004742980003357        0.004493117332458        0.003903985023499        0.003223299980164        0.003893017768860        0.003275513648987        0.002700567245483        0.003483176231384        0.002990961074829        0.002756714820862        0.003157854080200        0.002347230911255        0.002668142318726        0.002602934837341        0.002819538116455        0.002329230308533        0.002258419990540        0.002828717231750        0.002695202827454        0.002292752265930        0.002988338470459        0.002639532089233        0.003148794174194        0.002980351448059        0.003273129463196        0.002884149551392        0.002551913261414        0.002524137496948        0.002666950225830        0.001714468002319        0.001479625701904        0.001437664031982        0.000730872154236        0.000709414482117        0.000313282012939        0.000145792961121       -0.000438928604126        0.000046610832214       -0.000431060791016       -0.000589072704315       -0.000788271427155       -0.000886857509613       -0.000951051712036       -0.001084864139557       -0.001305758953094       -0.001392483711243       -0.001532554626465
               50219.1912                     0.25                       wp                        0              4.76177e+05              4.00000e+06       75.513149999999996       76.546459999999996       77.593909999999994       78.655699999999996       79.732020000000006       80.823059999999998       81.929040000000001       83.050150000000002       84.186599999999999       85.338600000000000       86.506360000000001       87.690110000000004       88.890050000000002       90.106409999999997       91.339420000000004       92.589299999999994       93.856279999999998       95.140600000000006       96.442499999999995       97.762209999999996       99.099969999999999      100.456050000000005      101.830680000000001      103.224119999999999      104.636629999999997      106.068470000000005      107.519900000000007      108.991190000000003      110.482609999999994      111.994450000000001      113.526970000000006      115.080460000000002      116.655209999999997      118.251509999999996      119.869649999999993      121.509929999999997      123.172659999999993      124.858140000000006      126.566689999999994      128.298620000000000      130.054239999999993      131.833889999999997      133.637889999999999      135.466579999999993      137.320290000000000      139.199369999999988      141.104160000000007      143.035010000000000      144.992289999999997      146.976349999999996      148.987560000000002        1.105785369873047        1.273298263549805        1.093626022338867        1.172161102294922        1.020240783691406        1.026105880737305        1.166152954101562        0.936627388000488        1.184463500976562        1.339888572692871        1.105642318725586        1.006078720092773        1.173019409179688        1.407837867736816        1.024603843688965        0.878405570983887        1.092052459716797        0.832414627075195        0.622844696044922        0.737142562866211        0.986909866333008        0.569558143615723        0.672483444213867        0.510406494140625        0.416421890258789        0.386881828308105        0.455904006958008        0.332236289978027        0.279951095581055        0.329375267028809        0.190901756286621        0.157856941223145       -0.066447257995605       -0.215792655944824       -0.156319141387939       -0.382804870605469       -0.245583057403564       -0.171518325805664       -0.406372547149658       -0.323903560638428       -0.427687168121338       -0.556647777557373       -0.494849681854248       -0.464594364166260       -0.593090057373047       -0.448822975158691       -0.590801239013672       -0.362992286682129       -0.620377063751221       -0.684034824371338       -0.618195533752441
               50219.1913                     0.25                   wtheta                        0              4.75450e+05              4.00000e+06        0.104920000000000        0.115250000000000        0.126590000000000        0.139050000000000        0.152730000000000        0.167770000000000        0.184280000000000        0.202410000000000        0.222340000000000        0.244220000000000        0.268250000000000        0.294650000000000        0.323650000000000        0.355510000000000        0.390500000000000        0.428930000000000        0.471140000000000        0.517510000000000        0.568450000000000        0.624390000000000        0.685850000000000        0.753350000000000        0.827490000000000        0.908930000000000        0.998390000000000        1.096650000000000        1.204580000000000        1.323140000000000        1.453360000000000        1.596400000000000        1.753520000000000        1.926100000000000        2.115660000000000        2.323890000000000        2.552600000000000        2.803830000000000        3.079780000000000        3.382890000000000        3.715830000000000        4.081540000000000        4.483250000000000        4.924490000000000        5.409150000000000        5.941520000000000        6.526280000000000        7.168590000000000        7.874120000000000        8.649089999999999        9.500330000000000       10.435350000000000       11.462389999999999        0.221257688409706        0.202974722577501        0.186998710659739        0.173850900989447        0.158396876657868        0.149342751593999        0.140787255794164        0.130349145513377        0.123001761901619        0.108358197384383        0.105371826465053        0.097056532717098        0.090552143478296        0.084299894754111        0.076442925878552        0.074056779636869        0.069749037544111        0.063057044015500        0.059257709061323        0.051796126134783        0.048426505354840        0.043769789937988        0.038245093241588        0.034748247223321        0.032163074529986        0.028906672914679        0.025391430420454        0.022288079443544        0.018821267688085        0.017048855272780        0.014796630353748        0.013162731934011        0.011479552882279        0.008994004104367        0.007013728148544        0.006264884492885        0.004499607016667        0.003066871533078        0.002121287983147        0.001680371273193        0.001021519862334        0.000431906080881       -0.000148470313514       -0.000418547827949       -0.000457067625893       -0.000185446753886       -0.000516117807770       -0.000530643946480        0.000051688586749       -0.000080272518035        0.000007270512534
