# Columns labeled with floats contain bin centers (theta in degrees), others are extra info.
# 
                     mock                      zbin                    Nstack                     Ngals                    Nrands                     0.249                     0.547                     0.845                     1.143                     1.441                     1.739                     2.037                     2.335                     2.633                     2.931                     3.229                     3.527                     3.825                     4.123                     4.421                     4.719                     5.017                     5.315                     5.613                     5.911                     6.209                     6.507                     6.805                     7.103                     7.401                     7.699                     7.997                     8.295                     8.593                     8.891                     9.189                     9.487                     9.785                    10.083                    10.381                    10.679                    10.977                    11.275                    11.573                    11.871                    12.169                    12.467                    12.765                    13.063                    13.361                    13.659                    13.957                    14.255                    14.553                    14.851
    4.121909560000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.758870000000000e+05     5.000000000000000e+05     3.368367169546582e-02     1.360893800175073e-02     6.234376294717252e-03     2.891203000367638e-03     1.031062282228356e-03     6.655446404014279e-04     9.254684105824173e-04     8.427826404528135e-04     2.574845533398575e-04    -3.329537225775697e-04    -7.599541317162143e-04    -4.598082793376972e-04    -2.153400363502516e-04     2.185597711515953e-05    -2.986759335507467e-04    -2.006480361299983e-04     1.108019291998856e-04    -8.361695476579360e-05    -5.908367642607429e-04    -5.046575376233128e-04    -1.298875368269413e-04    -4.705195151796649e-05    -8.780702038370627e-05    -1.867699838792372e-04    -1.963843691501473e-04    -3.039408453222269e-04    -3.063502199481345e-04    -1.409633812201139e-04    -6.976939519571323e-05    -2.882191666018206e-04    -3.206296097544561e-04    -4.369253785380688e-04    -1.724561148227798e-04     1.226584863253387e-04    -6.474291512144928e-05    -8.254083666226722e-05    -7.755467852821324e-05     2.604760917673058e-04     1.612149333053716e-04    -1.669644172142528e-04    -3.450620446372367e-04    -3.669735311256735e-04    -3.407832578893792e-04    -3.423064922559825e-04    -1.462265226949003e-04    -2.227456699414296e-04    -1.473093211058623e-04    -4.219520346300423e-05     8.402510125753008e-05     8.945764653342903e-05
    4.121910000000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.756130000000000e+05     5.000000000000000e+05     3.274013158752485e-02     1.239406493629559e-02     6.102245344257645e-03     3.029666902035709e-03     9.501883371364968e-04     5.707375833726910e-04     7.473092832719798e-04     5.868328278388539e-04     6.316337317877686e-04     1.314233872405318e-04    -5.276629879509616e-04    -4.490032195292915e-04    -6.904763998112845e-04    -1.680715325458007e-04    -2.578740224827473e-04    -3.488721334878682e-04    -6.635149819763664e-05    -1.666347191048750e-04    -3.651010051451117e-04    -3.262640000196909e-04    -1.648139121704617e-04    -3.879294161849047e-05    -2.993586738781801e-05    -2.018896036507966e-04    -1.615963270649105e-04    -3.293285343254659e-04    -3.671171964140194e-04    -4.115308897950573e-05    -2.292645291571632e-04    -5.479273011358672e-05    -3.114966837761008e-04    -4.786335551630107e-04    -3.877606959839871e-04    -1.495169891812470e-04    -1.900944173139254e-05    -2.178112701987615e-04    -1.220307512715020e-05     1.725572880220587e-04    -4.901625430796097e-05    -1.686314783895673e-04    -3.170069339422038e-04    -4.031784021967013e-04    -3.387015584373850e-04    -3.071291089727858e-04    -4.016089314295670e-05    -6.132254890701125e-05    -2.282877904057934e-04    -5.925787019283420e-05    -6.725103799770486e-05     7.898338649113444e-06
    4.121910040000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.761870000000000e+05     5.000000000000000e+05     3.317612357444377e-02     1.353884099074716e-02     6.569345059074245e-03     3.022424558202818e-03     1.376010320041449e-03     1.150267411099768e-03     1.233711533970783e-03     9.751657588233984e-04     5.609068055840668e-04    -1.256072658336075e-04    -2.842519191778999e-04    -3.037973918740530e-04    -7.614398432284149e-04    -1.920780527462720e-04    -2.229306305070405e-04    -1.530671689343791e-04     3.022819649815006e-04     5.035625524085225e-05    -3.448115038284244e-04    -4.725064990391991e-04    -1.993410983814190e-04    -2.604920444039442e-04    -2.158365462485388e-04    -4.753130712430254e-04    -4.911559712135707e-04    -3.821868051105050e-04    -2.682726170339789e-04     3.466150447044259e-05    -2.197490717729191e-04    -1.673005722402204e-04    -4.607056224249766e-04    -7.271345883674596e-04    -4.904755838075762e-04    -2.277859974467715e-04    -1.012838531253884e-04    -1.930860484318493e-04    -2.649414306217378e-05     1.395970070294213e-04    -9.512828292058757e-05    -5.816589145624615e-05    -3.225991125878682e-04    -3.135120495690265e-04    -2.012510198602392e-04    -2.589596466531072e-04     5.247408964097016e-05    -1.412863614658846e-04    -5.121890240577918e-04    -2.270459962069405e-04    -1.905964036053390e-04    -1.823704317945455e-04
    4.121910070000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.755700000000000e+05     5.000000000000000e+05     3.327256294919530e-02     1.342348978855188e-02     6.251971162850100e-03     2.650441594423857e-03     1.081988550638995e-03     3.340843099918396e-04     8.820929560486744e-04     5.336699207220535e-04     2.910115599153952e-04     1.651706563420532e-04    -6.207630439815255e-04    -4.307425763370589e-04    -7.903498258313057e-04    -5.365573819042458e-04    -5.251481420594962e-04    -2.822804812741192e-04     4.403013369304451e-05    -2.531193610211794e-04    -5.238557000039340e-04    -4.877815879323607e-04    -3.263013253805210e-04    -2.230196595991852e-04    -8.133115960253678e-05    -1.689355880752656e-04    -7.293404372998720e-05    -1.657545514134411e-04    -2.739584790992516e-04    -1.625395838180248e-04    -1.742106853748487e-04    -2.178701964679772e-04    -3.905977828620762e-04    -4.575916624163435e-04    -4.208306628002871e-04     2.792158370298208e-06     1.802486435803724e-04     9.031915535482688e-05     8.859680856950710e-05     2.611633972447552e-04     4.173476425695781e-05    -1.375265462842092e-04    -3.605802438582257e-04    -2.252025685509644e-04    -2.991639715260859e-04    -3.261018373170707e-04    -2.081775516609627e-05    -3.111300448275813e-04    -2.089402667771293e-04    -5.983905443248632e-06     1.124075542396833e-04     1.978632346210439e-05
    4.121910110000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.755980000000000e+05     5.000000000000000e+05     3.391790457391356e-02     1.279048757298399e-02     5.779258875188572e-03     2.677077651498539e-03     1.213421896981094e-03     7.407970116525371e-04     1.044347023165407e-03     7.237519523748098e-04     3.673718404358608e-04     1.524254138806938e-04    -5.198281070591250e-04    -3.212126238334582e-04    -3.575111033273344e-04    -1.324710153514110e-04    -2.654397797108850e-04    -7.764907890947176e-05     3.695426646141949e-05    -2.088989251247894e-04    -5.626310875663420e-04    -6.241830201545472e-04    -5.291820245070142e-04    -1.970895480969787e-04    -3.153637067612052e-04    -9.534788515705373e-05    -1.580421717515708e-04    -3.392637406843452e-04    -2.400063930122208e-04     1.390429943982461e-04     3.430395107458892e-05    -4.059154198785611e-05    -3.908948609402377e-04    -5.744309432431749e-04    -4.519597481821238e-04    -3.318081167171891e-04    -4.234535285337179e-06    -5.764661803969620e-05     3.548070727502708e-04     2.518901845756689e-04    -2.323385878149961e-04    -1.794095269858878e-04    -1.915870891927679e-04    -3.370230535288569e-04    -1.879684696974671e-04    -2.958429423921207e-04    -6.325868745075574e-05    -3.642548396686825e-04    -2.927324914151943e-04    -7.007644659304457e-05    -1.099310320646466e-04    -8.511892978219548e-05
    4.121910150000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.751650000000000e+05     5.000000000000000e+05     3.350549299817827e-02     1.248551749105437e-02     6.129805719430316e-03     3.070791592254523e-03     9.897992990032186e-04     4.467076971520331e-04     1.154385556299392e-03     8.621064590882333e-04     6.016603113494477e-04    -1.505099646826219e-04    -4.030042183727776e-04    -1.155690742034419e-04     1.191673916613041e-04     2.270555838984433e-04    -8.726107629487858e-05    -2.771392161000714e-04    -2.551351627423930e-05    -4.483425989551157e-04    -3.652476016151418e-04    -2.075677958505151e-04    -6.421343649303775e-05    -1.372561442313250e-04    -1.987868671703764e-04    -1.962556015153965e-04    -3.079744747625239e-04    -3.602361683532484e-04    -3.555115555451989e-04    -3.590007504320880e-04    -2.401945385322047e-04    -2.211159801063925e-04    -5.809931554416642e-04    -7.164401067570143e-04    -4.411874884427967e-04    -4.571020587824305e-05    -7.541877037234185e-05     6.387481145918906e-05     1.241585341446028e-05     2.220481612808261e-04    -2.255475795855511e-06    -4.353346401902007e-04    -4.235758149443380e-04    -2.784587454334324e-04    -1.373431210297007e-04    -3.071580915148259e-04     6.053304384334234e-05    -2.936109913723733e-04    -3.398348662107179e-04    -2.505341821678869e-04     1.378816862109836e-05     8.958875836088609e-07
    4.121910190000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.749240000000000e+05     5.000000000000000e+05     3.363068200068308e-02     1.326770449094920e-02     5.908783369355779e-03     2.771468397498132e-03     9.832584555921938e-04     3.794012439135656e-04     6.596135239349699e-04     1.257558770883838e-03     5.180102948481964e-04     9.483702616287990e-05    -5.612329717887716e-04    -2.766254178466551e-04    -2.836077252597493e-05     2.973674572137463e-05    -9.458544078569949e-05    -2.277370982889279e-04    -8.145546083032441e-05    -3.101486283179854e-04    -3.999067491523387e-04    -4.119527743918811e-04    -3.972561976615397e-04    -1.201643085959639e-04    -1.460177160400393e-04    -8.847719612963806e-05    -2.639939189572686e-04    -4.075937308137877e-04    -2.911610175071612e-04    -2.839211308114262e-04    -4.336782688182121e-04    -2.237997350720417e-04    -4.019957711454226e-04    -5.270004653627919e-04    -4.717454359260586e-04    -2.103710231505471e-04    -2.882021349961177e-04    -2.683452546419064e-04    -1.881533565839448e-04     1.028226716782230e-04     4.092219764219643e-05    -8.207073616399960e-05    -1.202424995319707e-04     6.359583575511625e-05    -9.519302242776590e-05    -2.496076433660880e-04     2.114928010576862e-06    -9.047981388279109e-05    -3.443431783212492e-04    -2.387625837257338e-04    -1.854237214782101e-04    -1.039196022438588e-04
    4.121910220000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.755720000000000e+05     5.000000000000000e+05     3.395131334267571e-02     1.285419596990000e-02     6.464318109726903e-03     3.283875350712174e-03     1.618548230078043e-03     1.095798298603365e-03     1.470149885577804e-03     1.210015997714279e-03     6.272927176773524e-04    -1.524391566323661e-04    -8.133190298246215e-04    -2.870249793560446e-04    -3.361195864777368e-04    -4.252484673245354e-04    -4.420069719238959e-04    -4.299148842593679e-04    -1.279884525537465e-04    -2.540581861922173e-04    -3.087230523199965e-04    -2.338309246194742e-04    -2.208196706776195e-04    -1.518498529854327e-04    -3.301389025997239e-04    -2.989875734753199e-04    -2.676584361038520e-04    -8.250854179839058e-05    -8.293557129345851e-05    -9.923603713232763e-05    -4.138951066766565e-04    -1.630384760042614e-04    -4.771233802304493e-04    -5.779275600550181e-04    -3.794537088244893e-04    -2.837658875345122e-04    -2.851121985656595e-04    -2.972772222738613e-04    -1.715899482506972e-04    -1.085844737096047e-05     6.717083086700518e-06    -1.690166028250310e-04    -4.493520823237472e-04    -3.034931981477916e-04    -2.467618760667021e-04    -2.375715390399314e-04    -1.286779163203517e-04    -1.835362044411525e-04    -3.008103917735171e-04    -1.042869636879854e-04     1.693359341094015e-04     2.225901857873326e-04
    4.121910260000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.754370000000000e+05     5.000000000000000e+05     3.370325197349245e-02     1.292016642297638e-02     6.383049706215661e-03     3.264871195677821e-03     1.033338418193413e-03     1.222037113234407e-04     5.414402532663472e-04     5.490297806295230e-04     3.753261410508491e-04    -3.079148906056432e-04    -6.709943616405908e-04    -3.483101672549180e-04    -1.691534907656628e-04    -5.092517357977327e-05    -4.306670728173300e-04    -2.067292684247186e-04     2.873260277844894e-04    -3.256849264450020e-04    -4.561767774165367e-04    -3.210996231092216e-04    -1.745332364410290e-05    -9.180484261750870e-05    -1.494581573903144e-04    -3.468945334645228e-04    -3.616496749742876e-04    -2.462000792450326e-04    -2.119193481921941e-04    -1.577729330260364e-04    -1.827304093001043e-04     4.344764255126036e-05    -2.264455497909705e-04    -4.552168112060219e-04    -2.974609573178304e-04    -2.322005097624508e-05    -2.615278656093751e-04    -1.349613272724940e-04     4.805630896233119e-05     2.712851855068768e-04    -1.041710210791250e-04    -7.251911636555862e-05    -1.103209322623178e-04    -3.697647335398637e-04    -1.219172376190614e-04    -1.008767387950045e-04     6.297175109917811e-05    -8.140164769874394e-05    -5.437323895102504e-04    -3.961706398284913e-04    -2.701068876135604e-04    -1.767034623314087e-04
