# 'bin_' columns contain bin centers (theta in degrees, r in Mpc/h), 'stat_' contain the stat for each bin, others are extra info.

                     mock                     zbin                   zwidth                   Nstack                    Ngals                   Nrands                stat_name                    bin_0                    bin_1                    bin_2                    bin_3                    bin_4                    bin_5                    bin_6                    bin_7                    bin_8                    bin_9                   bin_10                   bin_11                   bin_12                   bin_13                   bin_14                   bin_15                   bin_16                   bin_17                   bin_18                   bin_19                   bin_20                   bin_21                   bin_22                   bin_23                   bin_24                   bin_25                   bin_26                   bin_27                   bin_28                   bin_29                   bin_30                   bin_31                   bin_32                   bin_33                   bin_34                   bin_35                   bin_36                   bin_37                   bin_38                   bin_39                   bin_40                   bin_41                   bin_42                   bin_43                   bin_44                   bin_45                   bin_46                   bin_47                   bin_48                   bin_49                   bin_50                   bin_51                   bin_52                   bin_53                   bin_54                   bin_55                   bin_56                   bin_57                   bin_58                   bin_59                   bin_60                   bin_61                   bin_62                   bin_63                   bin_64                   bin_65                   bin_66                   bin_67                   bin_68                   bin_69                   bin_70                   bin_71                   bin_72                   bin_73                   bin_74                   stat_0                   stat_1                   stat_2                   stat_3                   stat_4                   stat_5                   stat_6                   stat_7                   stat_8                   stat_9                  stat_10                  stat_11                  stat_12                  stat_13                  stat_14                  stat_15                  stat_16                  stat_17                  stat_18                  stat_19                  stat_20                  stat_21                  stat_22                  stat_23                  stat_24                  stat_25                  stat_26                  stat_27                  stat_28                  stat_29                  stat_30                  stat_31                  stat_32                  stat_33                  stat_34                  stat_35                  stat_36                  stat_37                  stat_38                  stat_39                  stat_40                  stat_41                  stat_42                  stat_43                  stat_44                  stat_45                  stat_46                  stat_47                  stat_48                  stat_49                  stat_50                  stat_51                  stat_52                  stat_53                  stat_54                  stat_55                  stat_56                  stat_57                  stat_58                  stat_59                  stat_60                  stat_61                  stat_62                  stat_63                  stat_64                  stat_65                  stat_66                  stat_67                  stat_68                  stat_69                  stat_70                  stat_71                  stat_72                  stat_73                  stat_74
               50619.1334                     0.75                      0.7                        0              4.76168e+05              5.00000e+03                   wtheta        0.051790000000000        0.055510000000000        0.059480000000000        0.063750000000000        0.068320000000000        0.073220000000000        0.078470000000000        0.084090000000000        0.090120000000000        0.096580000000000        0.103510000000000        0.110930000000000        0.118880000000000        0.127400000000000        0.136540000000000        0.146330000000000        0.156820000000000        0.168060000000000        0.180110000000000        0.193020000000000        0.206860000000000        0.221690000000000        0.237580000000000        0.254610000000000        0.272870000000000        0.292430000000000        0.313400000000000        0.335860000000000        0.359940000000000        0.385750000000000        0.413400000000000        0.443040000000000        0.474800000000000        0.508840000000000        0.545330000000000        0.584420000000000        0.626320000000000        0.671220000000000        0.719340000000000        0.770920000000000        0.826190000000000        0.885420000000000        0.948890000000000        1.016920000000000        1.089830000000000        1.167960000000000        1.251700000000000        1.341430000000000        1.437610000000000        1.540670000000000        1.651130000000000        1.769500000000000        1.896360000000000        2.032320000000000        2.178020000000000        2.334170000000000        2.501510000000000        2.680850000000000        2.873050000000000        3.079020000000000        3.299770000000000        3.536340000000000        3.789870000000000        4.061570000000000        4.352760000000000        4.664820000000000        4.999250000000000        5.357660000000000        5.741770000000000        6.153410000000000        6.594570000000000        7.067350000000000        7.574030000000000        8.117030000000000        8.698960000000000        0.257767606140595        0.240546242457230        0.423630986609194        0.213044626845985        0.261286353309746        0.359516766444941        0.123619523758555        0.106890640199473        0.113956505129586        0.080817938061143        0.179265624503418        0.227988242937325       -0.022472596235179        0.155782231062525       -0.086428772366248       -0.006031571032645       -0.061679078016637       -0.122306738775821        0.081056453252395        0.102713383022368        0.071359989489869        0.027015090031590        0.079047881392790        0.025458550602135        0.051462127145948       -0.017771882722620        0.049289611613019        0.038578546900410        0.005414617489479        0.051949070831665        0.014352776890944       -0.017444438293150        0.008662019758075        0.035578716220266       -0.055605447620805        0.060063945776653        0.016242355811469       -0.008193916181332        0.020993266251108       -0.012843146811606       -0.004355769557191       -0.001347983761582       -0.014065620689729        0.007010739338571       -0.013763213715308       -0.005380650392113       -0.001668852654435       -0.002783658178132       -0.015245774931174       -0.010687605959060       -0.003902394995565       -0.010437349905679       -0.008053728061622        0.007514828467324        0.002845083356071        0.015122685382936        0.001466685448214        0.000729437403996        0.008693709235554       -0.000287702207614       -0.002185756669225       -0.006577502839943       -0.005193252453353        0.002792445501201        0.001339214938677       -0.002282753057982       -0.000948388974172        0.001216683211585        0.001938079948137        0.001992949827821       -0.002406448818428       -0.003486765603312       -0.002214469385399       -0.002311569168256       -0.002935863305918
               50619.1334                    0.466                      0.0                        0              4.76168e+05              5.00000e+03                       xi       25.302219999999998       25.913969999999999       26.540520000000001       27.182210000000001       27.839410000000001       28.512509999999999       29.201879999999999       29.907910000000001       30.631019999999999       31.371610000000000       32.130110000000002       32.906939999999999       33.702559999999998       34.517409999999998       35.351970000000001       36.206699999999998       37.082099999999997       37.978659999999998       38.896900000000002       39.837339999999998       40.800519999999999       41.786980000000000       42.797300000000000       43.832039999999999       44.891800000000003       45.977190000000000       47.088819999999998       48.227319999999999       49.393349999999998       50.587569999999999       51.810670000000002       53.063330000000001       54.346290000000003       55.660260000000001       57.006000000000000       58.384279999999997       59.795879999999997       61.241610000000001       62.722299999999997       64.238780000000006       65.791939999999997       67.382639999999995       69.011799999999994       70.680350000000004       72.389250000000004       74.139460000000000       75.931989999999999       77.767849999999996       79.648110000000003       81.573819999999998       83.546099999999996       85.566059999999993       87.634850000000000       89.753670000000000       91.923710000000000       94.146230000000003       96.422470000000004       98.753749999999997      101.141400000000004      103.586780000000005      106.091269999999994      108.656329999999997      111.283400000000000      113.973979999999997      116.729619999999997      119.551879999999997      122.442380000000000      125.402770000000004      128.434730000000002      131.539989999999989      134.720339999999993      137.977579999999989      141.313569999999999      144.730220000000003      148.229469999999992        0.145687580108643        0.139030218124390        0.132315635681152        0.123482346534729        0.118202805519104        0.113651990890503        0.107808232307434        0.100151538848877        0.094321608543396        0.090611577033997        0.084628582000732        0.078514695167542        0.076838970184326        0.070724010467529        0.064160346984863        0.063031315803528        0.058275818824768        0.053715348243713        0.049586057662964        0.048287510871887        0.043092489242554        0.039188385009766        0.038655161857605        0.035506248474121        0.032721519470215        0.028980255126953        0.029478073120117        0.026359200477600        0.022555112838745        0.022143006324768        0.020255088806152        0.019091010093689        0.016543269157410        0.014442563056946        0.013752341270447        0.012092947959900        0.011560559272766        0.010802268981934        0.009962677955627        0.008066177368164        0.007131457328796        0.007534503936768        0.006497263908386        0.005697250366211        0.005106687545776        0.004347085952759        0.004891514778137        0.004764795303345        0.004711031913757        0.003566145896912        0.003211021423340        0.002413511276245        0.002333045005798        0.002199292182922        0.002414226531982        0.002319931983948        0.002741575241089        0.002596855163574        0.002675056457520        0.003133654594421        0.003180384635925        0.003119468688965        0.003185868263245        0.002846956253052        0.002258777618408        0.001918554306030        0.001004576683044        0.000646352767944       -0.000129044055939       -0.000407516956329       -0.000599086284637       -0.000668346881866       -0.001114666461945       -0.001638174057007       -0.001701831817627
               50619.1334                    0.466                      0.0                        0              4.76168e+05              5.00000e+03                       wp       25.302219999999998       25.913969999999999       26.540520000000001       27.182210000000001       27.839410000000001       28.512509999999999       29.201879999999999       29.907910000000001       30.631019999999999       31.371610000000000       32.130110000000002       32.906939999999999       33.702559999999998       34.517409999999998       35.351970000000001       36.206699999999998       37.082099999999997       37.978659999999998       38.896900000000002       39.837339999999998       40.800519999999999       41.786980000000000       42.797300000000000       43.832039999999999       44.891800000000003       45.977190000000000       47.088819999999998       48.227319999999999       49.393349999999998       50.587569999999999       51.810670000000002       53.063330000000001       54.346290000000003       55.660260000000001       57.006000000000000       58.384279999999997       59.795879999999997       61.241610000000001       62.722299999999997       64.238780000000006       65.791939999999997       67.382639999999995       69.011799999999994       70.680350000000004       72.389250000000004       74.139460000000000       75.931989999999999       77.767849999999996       79.648110000000003       81.573819999999998       83.546099999999996       85.566059999999993       87.634850000000000       89.753670000000000       91.923710000000000       94.146230000000003       96.422470000000004       98.753749999999997      101.141400000000004      103.586780000000005      106.091269999999994      108.656329999999997      111.283400000000000      113.973979999999997      116.729619999999997      119.551879999999997      122.442380000000000      125.402770000000004      128.434730000000002      131.539989999999989      134.720339999999993      137.977579999999989      141.313569999999999      144.730220000000003      148.229469999999992        7.560539245605469        7.630705833435059        7.453465461730957        6.987404823303223        7.007145881652832        6.594014167785645        6.211423873901367        6.030964851379395        5.855298042297363        4.979324340820312        4.942488670349121        5.169868469238281        4.351115226745605        4.115009307861328        3.887271881103516        3.534293174743652        3.871321678161621        3.767895698547363        3.489589691162109        2.963232994079590        2.858591079711914        2.723550796508789        2.480006217956543        2.160644531250000        2.240037918090820        1.959228515625000        1.785278320312500        1.596522331237793        1.888704299926758        1.689934730529785        1.636719703674316        1.435160636901855        1.541733741760254        1.289105415344238        1.247620582580566        1.197481155395508        1.251554489135742        0.973820686340332        1.074242591857910        0.904154777526855        0.935482978820801        0.920462608337402        0.927400588989258        0.946354866027832        0.923323631286621        0.676989555358887        0.862097740173340        0.827550888061523        0.849294662475586        0.858592987060547        0.962805747985840        1.071095466613770        0.917744636535645        1.188683509826660        0.863742828369141        0.768184661865234        0.770401954650879        0.663828849792480        0.692725181579590        0.425577163696289        0.385880470275879        0.405263900756836        0.268721580505371        0.347971916198730        0.022673606872559       -0.061976909637451       -0.196874141693115       -0.279700756072998       -0.473642349243164       -0.686109066009521       -0.597345829010010       -0.618052482604980       -0.551640987396240       -0.543880462646484       -0.565552711486816
               50619.1334                     0.75                      0.7                        0              4.75913e+05              5.00000e+03                   wtheta        0.051790000000000        0.055510000000000        0.059480000000000        0.063750000000000        0.068320000000000        0.073220000000000        0.078470000000000        0.084090000000000        0.090120000000000        0.096580000000000        0.103510000000000        0.110930000000000        0.118880000000000        0.127400000000000        0.136540000000000        0.146330000000000        0.156820000000000        0.168060000000000        0.180110000000000        0.193020000000000        0.206860000000000        0.221690000000000        0.237580000000000        0.254610000000000        0.272870000000000        0.292430000000000        0.313400000000000        0.335860000000000        0.359940000000000        0.385750000000000        0.413400000000000        0.443040000000000        0.474800000000000        0.508840000000000        0.545330000000000        0.584420000000000        0.626320000000000        0.671220000000000        0.719340000000000        0.770920000000000        0.826190000000000        0.885420000000000        0.948890000000000        1.016920000000000        1.089830000000000        1.167960000000000        1.251700000000000        1.341430000000000        1.437610000000000        1.540670000000000        1.651130000000000        1.769500000000000        1.896360000000000        2.032320000000000        2.178020000000000        2.334170000000000        2.501510000000000        2.680850000000000        2.873050000000000        3.079020000000000        3.299770000000000        3.536340000000000        3.789870000000000        4.061570000000000        4.352760000000000        4.664820000000000        4.999250000000000        5.357660000000000        5.741770000000000        6.153410000000000        6.594570000000000        7.067350000000000        7.574030000000000        8.117030000000000        8.698960000000000       -0.150581120379284        0.371755807634930        0.113182731314380       -0.284228813938624        0.268182162690956        0.138070741697775        0.156572944774926        0.024089838664641       -0.040425664543774       -0.002028760717265        0.153597927924753       -0.048709388480794        0.125567931909391        0.116379642832720        0.102809306254732        0.068435453994611        0.086500653240111       -0.027542165210900       -0.024262000270423        0.052966412149482        0.018124894776586       -0.103817776079107        0.003107457419902       -0.041051530923393        0.073476546051634        0.007677041845357        0.028013572771289        0.042571404765256       -0.013716320924637        0.013680401861805       -0.002917418602178       -0.004699940511730        0.009167267900566        0.001144711770689       -0.002831416560732        0.027569161793092        0.067870770040876        0.012401448003427        0.019128535306610       -0.023506592551567        0.028794160787672        0.003608194752094        0.002115306829711       -0.001625242053698        0.009692048909528        0.016119069660931        0.001243044687380       -0.023900220399175        0.010286259882125       -0.001747881139688       -0.001571644052071        0.003101952585775        0.006076932461488        0.007604564754606       -0.013749372312024       -0.009403254786222       -0.000997545231234       -0.009110458525419       -0.000256985481666       -0.007108790701816       -0.007555409437884        0.004272030348905        0.011093663842020       -0.004795939422304        0.012442231595008        0.000769317329742        0.001133373908741       -0.001916388533421        0.004764842809268       -0.000025611369975        0.000589228281720       -0.001129308470248       -0.001426508602081       -0.005765119811476       -0.000236797504936
               50619.1334                    0.466                      0.0                        0              4.75913e+05              5.00000e+03                       xi       25.302219999999998       25.913969999999999       26.540520000000001       27.182210000000001       27.839410000000001       28.512509999999999       29.201879999999999       29.907910000000001       30.631019999999999       31.371610000000000       32.130110000000002       32.906939999999999       33.702559999999998       34.517409999999998       35.351970000000001       36.206699999999998       37.082099999999997       37.978659999999998       38.896900000000002       39.837339999999998       40.800519999999999       41.786980000000000       42.797300000000000       43.832039999999999       44.891800000000003       45.977190000000000       47.088819999999998       48.227319999999999       49.393349999999998       50.587569999999999       51.810670000000002       53.063330000000001       54.346290000000003       55.660260000000001       57.006000000000000       58.384279999999997       59.795879999999997       61.241610000000001       62.722299999999997       64.238780000000006       65.791939999999997       67.382639999999995       69.011799999999994       70.680350000000004       72.389250000000004       74.139460000000000       75.931989999999999       77.767849999999996       79.648110000000003       81.573819999999998       83.546099999999996       85.566059999999993       87.634850000000000       89.753670000000000       91.923710000000000       94.146230000000003       96.422470000000004       98.753749999999997      101.141400000000004      103.586780000000005      106.091269999999994      108.656329999999997      111.283400000000000      113.973979999999997      116.729619999999997      119.551879999999997      122.442380000000000      125.402770000000004      128.434730000000002      131.539989999999989      134.720339999999993      137.977579999999989      141.313569999999999      144.730220000000003      148.229469999999992        0.145847916603088        0.140354275703430        0.128988862037659        0.123813748359680        0.119397401809692        0.113901615142822        0.108709812164307        0.100839257240295        0.095915198326111        0.092122673988342        0.086445689201355        0.080765366554260        0.076109886169434        0.069460034370422        0.065502762794495        0.063465595245361        0.058510303497314        0.054418444633484        0.050498723983765        0.047826170921326        0.044194579124451        0.039771080017090        0.037786960601807        0.036404967308044        0.033133149147034        0.028489589691162        0.028573513031006        0.025100708007812        0.023147940635681        0.022447347640991        0.019544601440430        0.018738627433777        0.015419602394104        0.014558672904968        0.013386011123657        0.011550068855286        0.011283636093140        0.009675264358521        0.008775591850281        0.007282018661499        0.007315039634705        0.007246136665344        0.006306648254395        0.005669355392456        0.004353046417236        0.004664063453674        0.004390239715576        0.004302740097046        0.004353761672974        0.003813982009888        0.003558754920959        0.002512812614441        0.002950906753540        0.002665281295776        0.002778649330139        0.002987623214722        0.003018498420715        0.002271890640259        0.002692341804504        0.003194212913513        0.003021597862244        0.003169894218445        0.003336906433105        0.003041863441467        0.002598166465759        0.001821756362915        0.001178979873657        0.000694513320923        0.000088691711426       -0.000238835811615       -0.000346362590790       -0.000805497169495       -0.001051962375641       -0.001177787780762       -0.001279592514038
               50619.1334                    0.466                      0.0                        0              4.75913e+05              5.00000e+03                       wp       25.302219999999998       25.913969999999999       26.540520000000001       27.182210000000001       27.839410000000001       28.512509999999999       29.201879999999999       29.907910000000001       30.631019999999999       31.371610000000000       32.130110000000002       32.906939999999999       33.702559999999998       34.517409999999998       35.351970000000001       36.206699999999998       37.082099999999997       37.978659999999998       38.896900000000002       39.837339999999998       40.800519999999999       41.786980000000000       42.797300000000000       43.832039999999999       44.891800000000003       45.977190000000000       47.088819999999998       48.227319999999999       49.393349999999998       50.587569999999999       51.810670000000002       53.063330000000001       54.346290000000003       55.660260000000001       57.006000000000000       58.384279999999997       59.795879999999997       61.241610000000001       62.722299999999997       64.238780000000006       65.791939999999997       67.382639999999995       69.011799999999994       70.680350000000004       72.389250000000004       74.139460000000000       75.931989999999999       77.767849999999996       79.648110000000003       81.573819999999998       83.546099999999996       85.566059999999993       87.634850000000000       89.753670000000000       91.923710000000000       94.146230000000003       96.422470000000004       98.753749999999997      101.141400000000004      103.586780000000005      106.091269999999994      108.656329999999997      111.283400000000000      113.973979999999997      116.729619999999997      119.551879999999997      122.442380000000000      125.402770000000004      128.434730000000002      131.539989999999989      134.720339999999993      137.977579999999989      141.313569999999999      144.730220000000003      148.229469999999992        7.333517074584961        7.385373115539551        7.070517539978027        6.828975677490234        6.752443313598633        6.611323356628418        6.193113327026367        5.426001548767090        5.559611320495605        4.980540275573730        4.897570610046387        4.508042335510254        4.568338394165039        4.552602767944336        4.006648063659668        3.780126571655273        3.975963592529297        3.436446189880371        3.373503684997559        2.749156951904297        2.769541740417480        2.660822868347168        2.462840080261230        1.965522766113281        2.249336242675781        1.959586143493652        2.100419998168945        1.906013488769531        1.736855506896973        1.682209968566895        1.457262039184570        1.370072364807129        1.372218132019043        1.272583007812500        1.346254348754883        1.361346244812012        1.224875450134277        0.990986824035645        1.095128059387207        0.855302810668945        0.955295562744141        0.828266143798828        0.664830207824707        0.737571716308594        0.782346725463867        0.526642799377441        0.824332237243652        0.774192810058594        0.899720191955566        1.083612442016602        0.920319557189941        1.122522354125977        0.943422317504883        1.129174232482910        0.931835174560547        0.791215896606445        0.822257995605469        0.864815711975098        0.692367553710938        0.496530532836914        0.477862358093262        0.509190559387207        0.345325469970703        0.281739234924316        0.024175643920898       -0.103211402893066       -0.255346298217773       -0.243902206420898       -0.446355342864990       -0.671124458312988       -0.533473491668701       -0.510692596435547       -0.640797615051270       -0.560724735260010       -0.584542751312256
               50619.1334                     0.75                      0.7                        0              4.75458e+05              5.00000e+03                   wtheta        0.051790000000000        0.055510000000000        0.059480000000000        0.063750000000000        0.068320000000000        0.073220000000000        0.078470000000000        0.084090000000000        0.090120000000000        0.096580000000000        0.103510000000000        0.110930000000000        0.118880000000000        0.127400000000000        0.136540000000000        0.146330000000000        0.156820000000000        0.168060000000000        0.180110000000000        0.193020000000000        0.206860000000000        0.221690000000000        0.237580000000000        0.254610000000000        0.272870000000000        0.292430000000000        0.313400000000000        0.335860000000000        0.359940000000000        0.385750000000000        0.413400000000000        0.443040000000000        0.474800000000000        0.508840000000000        0.545330000000000        0.584420000000000        0.626320000000000        0.671220000000000        0.719340000000000        0.770920000000000        0.826190000000000        0.885420000000000        0.948890000000000        1.016920000000000        1.089830000000000        1.167960000000000        1.251700000000000        1.341430000000000        1.437610000000000        1.540670000000000        1.651130000000000        1.769500000000000        1.896360000000000        2.032320000000000        2.178020000000000        2.334170000000000        2.501510000000000        2.680850000000000        2.873050000000000        3.079020000000000        3.299770000000000        3.536340000000000        3.789870000000000        4.061570000000000        4.352760000000000        4.664820000000000        4.999250000000000        5.357660000000000        5.741770000000000        6.153410000000000        6.594570000000000        7.067350000000000        7.574030000000000        8.117030000000000        8.698960000000000       -0.070980436235879       -0.399129485977413        0.157163792825979        0.347162056881508       -0.327917589691243       -0.185317780132167        0.118130978931263        0.243844780609862        0.006380465687321        0.178129733861225        0.113487501590983        0.023771657026865        0.189997153709707        0.207781160685925        0.050595365043847        0.000703140286345        0.171730402191295        0.019036085053995        0.136515614891677        0.148817980748682        0.075690654936808        0.060660178518806        0.044701647023489       -0.069752368768348        0.043202576199534       -0.150055657655242        0.029790533379590        0.034319642100839        0.057228292071272        0.015877474447264        0.014403001639081        0.004166824440910        0.030880406431155        0.030396360279240        0.010301144644779       -0.027825763251802       -0.005866604626919       -0.009532573533542       -0.037600350156563       -0.027494589979725       -0.020206858957024       -0.005300751575820        0.023260428663773        0.007376708295778        0.012953320763023       -0.001569977058131        0.004996233736951       -0.005993384118465       -0.004472495180074        0.018579395680804       -0.009863430434230        0.000095383280754       -0.012850683696511        0.005781823662690       -0.004766862611961       -0.009471192819907       -0.011090610676339        0.001438900752459        0.000972370036898       -0.003266802196799        0.001682122535923        0.000411855439050       -0.007715720234210        0.000992204338978       -0.002158475645052       -0.000550573209763       -0.001176156093680        0.002860597760224       -0.000665993624647        0.001835534220442       -0.004444305924157       -0.001520529477957        0.000437199516183        0.005501460330103       -0.000472221852069
               50619.1334                    0.466                      0.0                        0              4.75458e+05              5.00000e+03                       xi       25.302219999999998       25.913969999999999       26.540520000000001       27.182210000000001       27.839410000000001       28.512509999999999       29.201879999999999       29.907910000000001       30.631019999999999       31.371610000000000       32.130110000000002       32.906939999999999       33.702559999999998       34.517409999999998       35.351970000000001       36.206699999999998       37.082099999999997       37.978659999999998       38.896900000000002       39.837339999999998       40.800519999999999       41.786980000000000       42.797300000000000       43.832039999999999       44.891800000000003       45.977190000000000       47.088819999999998       48.227319999999999       49.393349999999998       50.587569999999999       51.810670000000002       53.063330000000001       54.346290000000003       55.660260000000001       57.006000000000000       58.384279999999997       59.795879999999997       61.241610000000001       62.722299999999997       64.238780000000006       65.791939999999997       67.382639999999995       69.011799999999994       70.680350000000004       72.389250000000004       74.139460000000000       75.931989999999999       77.767849999999996       79.648110000000003       81.573819999999998       83.546099999999996       85.566059999999993       87.634850000000000       89.753670000000000       91.923710000000000       94.146230000000003       96.422470000000004       98.753749999999997      101.141400000000004      103.586780000000005      106.091269999999994      108.656329999999997      111.283400000000000      113.973979999999997      116.729619999999997      119.551879999999997      122.442380000000000      125.402770000000004      128.434730000000002      131.539989999999989      134.720339999999993      137.977579999999989      141.313569999999999      144.730220000000003      148.229469999999992        0.147057890892029        0.141227126121521        0.127205133438110        0.122295975685120        0.117675542831421        0.112526893615723        0.109115719795227        0.099412322044373        0.095561027526855        0.089699268341064        0.084921598434448        0.080109000205994        0.074596285820007        0.069017052650452        0.063152790069580        0.061194896697998        0.057991385459900        0.053820252418518        0.049510240554810        0.046984076499939        0.042628288269043        0.039930105209351        0.038589477539062        0.035247683525085        0.033228993415833        0.028580307960510        0.028682589530945        0.026596426963806        0.023981213569641        0.021613478660583        0.019017338752747        0.018830776214600        0.015847802162170        0.014795660972595        0.013701796531677        0.011082887649536        0.010718226432800        0.010324001312256        0.008983254432678        0.007828235626221        0.007460832595825        0.007062911987305        0.005246162414551        0.005463719367981        0.004667639732361        0.004310727119446        0.003958940505981        0.003874897956848        0.004283905029297        0.003431797027588        0.003296852111816        0.002879261970520        0.002762794494629        0.002633452415466        0.002715826034546        0.002755284309387        0.002999186515808        0.002903699874878        0.002950191497803        0.002975940704346        0.003167510032654        0.003384709358215        0.003382086753845        0.002980828285217        0.002323627471924        0.001687884330750        0.000897526741028        0.000774264335632        0.000311613082886       -0.000047564506531       -0.000504374504089       -0.000835418701172       -0.001174628734589       -0.001443326473236       -0.001500666141510
               50619.1334                    0.466                      0.0                        0              4.75458e+05              5.00000e+03                       wp       25.302219999999998       25.913969999999999       26.540520000000001       27.182210000000001       27.839410000000001       28.512509999999999       29.201879999999999       29.907910000000001       30.631019999999999       31.371610000000000       32.130110000000002       32.906939999999999       33.702559999999998       34.517409999999998       35.351970000000001       36.206699999999998       37.082099999999997       37.978659999999998       38.896900000000002       39.837339999999998       40.800519999999999       41.786980000000000       42.797300000000000       43.832039999999999       44.891800000000003       45.977190000000000       47.088819999999998       48.227319999999999       49.393349999999998       50.587569999999999       51.810670000000002       53.063330000000001       54.346290000000003       55.660260000000001       57.006000000000000       58.384279999999997       59.795879999999997       61.241610000000001       62.722299999999997       64.238780000000006       65.791939999999997       67.382639999999995       69.011799999999994       70.680350000000004       72.389250000000004       74.139460000000000       75.931989999999999       77.767849999999996       79.648110000000003       81.573819999999998       83.546099999999996       85.566059999999993       87.634850000000000       89.753670000000000       91.923710000000000       94.146230000000003       96.422470000000004       98.753749999999997      101.141400000000004      103.586780000000005      106.091269999999994      108.656329999999997      111.283400000000000      113.973979999999997      116.729619999999997      119.551879999999997      122.442380000000000      125.402770000000004      128.434730000000002      131.539989999999989      134.720339999999993      137.977579999999989      141.313569999999999      144.730220000000003      148.229469999999992        7.201051712036133        7.270932197570801        7.176518440246582        6.967806816101074        6.746149063110352        6.697297096252441        5.931544303894043        5.628061294555664        5.720901489257812        4.879045486450195        4.879617691040039        4.708385467529297        4.584360122680664        4.192900657653809        3.979539871215820        3.621697425842285        3.664827346801758        3.585004806518555        3.125524520874023        2.829837799072266        2.591657638549805        2.571773529052734        2.431225776672363        2.162146568298340        2.272582054138184        2.054715156555176        1.779484748840332        1.716899871826172        1.700377464294434        1.492381095886230        1.684498786926270        1.402616500854492        1.476573944091797        1.224017143249512        1.332879066467285        1.272511482238770        0.935196876525879        0.848937034606934        1.048135757446289        0.809597969055176        0.939130783081055        0.922822952270508        0.946354866027832        0.801515579223633        0.716257095336914        0.580286979675293        0.799226760864258        0.977396965026855        0.951504707336426        1.014089584350586        1.018452644348145        1.263642311096191        1.002359390258789        1.179528236389160        0.777912139892578        0.832343101501465        0.754809379577637        0.778770446777344        0.794863700866699        0.526213645935059        0.573277473449707        0.528573989868164        0.359344482421875        0.244474411010742        0.049567222595215       -0.088155269622803       -0.136506557464600       -0.163543224334717       -0.392496585845947       -0.644195079803467       -0.580358505249023       -0.510084629058838       -0.586724281311035       -0.571882724761963       -0.618839263916016
               50619.1335                     0.75                      0.7                        0              4.75369e+05              5.00000e+03                   wtheta        0.051790000000000        0.055510000000000        0.059480000000000        0.063750000000000        0.068320000000000        0.073220000000000        0.078470000000000        0.084090000000000        0.090120000000000        0.096580000000000        0.103510000000000        0.110930000000000        0.118880000000000        0.127400000000000        0.136540000000000        0.146330000000000        0.156820000000000        0.168060000000000        0.180110000000000        0.193020000000000        0.206860000000000        0.221690000000000        0.237580000000000        0.254610000000000        0.272870000000000        0.292430000000000        0.313400000000000        0.335860000000000        0.359940000000000        0.385750000000000        0.413400000000000        0.443040000000000        0.474800000000000        0.508840000000000        0.545330000000000        0.584420000000000        0.626320000000000        0.671220000000000        0.719340000000000        0.770920000000000        0.826190000000000        0.885420000000000        0.948890000000000        1.016920000000000        1.089830000000000        1.167960000000000        1.251700000000000        1.341430000000000        1.437610000000000        1.540670000000000        1.651130000000000        1.769500000000000        1.896360000000000        2.032320000000000        2.178020000000000        2.334170000000000        2.501510000000000        2.680850000000000        2.873050000000000        3.079020000000000        3.299770000000000        3.536340000000000        3.789870000000000        4.061570000000000        4.352760000000000        4.664820000000000        4.999250000000000        5.357660000000000        5.741770000000000        6.153410000000000        6.594570000000000        7.067350000000000        7.574030000000000        8.117030000000000        8.698960000000000        0.230800311811014       -0.559082339405130        0.097680676477923       -0.434338106387469        0.261427586575329        0.000066773575222       -0.108153509905993        0.210767386880480        0.134893896304697        0.085490453113374        0.214004587282067       -0.031275946286088        0.205961804907694       -0.180747115023249       -0.174979658651725        0.158575238337385        0.131417373350507        0.090368454667095        0.089635435455384        0.084197189410052       -0.013178474477836        0.035856938672234        0.149196404320001        0.101830705763447       -0.001083149543994       -0.064495182068901        0.006063415073534        0.024708898085244        0.016929513223857        0.017270414480205       -0.019830461357244       -0.001221840141925       -0.050147096582289        0.034517159619429       -0.019854872554506        0.048534477349640        0.017691895680879        0.035500244582944       -0.055430639948899        0.013933886894042        0.008851081179920        0.013754680588829        0.002171525721333       -0.008237794789442        0.004607355510795       -0.020982799788491        0.009137272717929       -0.008538595730962       -0.001727821919565        0.010823669298196       -0.012367358586740       -0.000320693359682       -0.009569058823023        0.006006209317924        0.006071996086865       -0.002895349279493       -0.004146206979851       -0.001896072562374        0.006402693919552        0.005371160615108       -0.003699147398273       -0.005213758874529       -0.003617648501129       -0.001151412368178       -0.007434741145050       -0.002394728671026        0.000061415085718        0.004368630210079       -0.003459355726318        0.007004426590986       -0.001019222961418       -0.003459834651413       -0.001079109767665        0.005091159828476        0.001165460880858
