# First row contains bin centers. All other rows contain wtheta for that bin.
# 
    5.655090862301481e-04     4.298358382753710e-04     1.580522582774986e-04     3.615370191904889e-04     9.902410595987395e-05     1.653531730244269e-04     2.449377625770055e-05     2.018260783102006e-04     2.826629807901424e-04     8.762821315881343e-05     9.136181635024989e-05    -4.885144432381041e-05    -3.290749472290946e-04    -8.918136078161931e-04
    7.177247256916581e-04     3.663791316804795e-04     2.057676258959160e-04     2.626108741084058e-04     3.301342536988238e-04     1.424953153156393e-04    -1.378871622483233e-05     1.639163506487842e-04     3.973585800585003e-04     1.289518917359742e-04     2.889077254721324e-05    -1.678146046415039e-04    -3.916168302021781e-04    -8.573380003852474e-04
    5.763426760702668e-04     4.861742298983116e-04     2.839585373985877e-04     3.897924295086913e-04     1.916884040964300e-04     1.555769238598615e-05    -2.122439741856612e-04     9.289598443864346e-05     3.385705593795278e-04     1.944363472321230e-04    -4.735434187783038e-05    -6.111388680148252e-05    -3.479998815714271e-04    -9.373783627229026e-04
    5.957779456310556e-04     1.750919677886413e-04    -2.753856602532452e-05     4.464858118734121e-04     1.925875735837492e-04     5.814729386621930e-05    -1.865181058788063e-05     2.064953638772212e-04     4.074188391452587e-04     2.898243601767053e-04     1.171120597132247e-04    -1.813017745612569e-04    -4.454903421251072e-04    -9.217026889514616e-04
    5.981895593818121e-04     3.131563313741253e-04    -7.517310858125883e-05     1.643935958939685e-04     6.401431033336906e-05    -3.506214301957754e-05    -1.729219415235756e-04     5.023781757621087e-05     2.618650928452488e-04     1.172371286268713e-04     5.671151189059550e-05    -9.027114298512818e-05    -4.559213328973471e-04    -8.884402836441338e-04
    8.682896941295935e-04     2.540584893470110e-04     2.665380508991212e-04     4.119494419627411e-04     1.874487060893116e-04     8.891623975087122e-06    -1.087395954374011e-04     2.647883291167995e-04     3.954289845183658e-04     1.924692041194904e-05    -4.661685930301833e-05    -8.316945935921110e-05    -4.085974699029838e-04    -9.367398284441515e-04
    6.713467610206040e-04     4.377770236404377e-04     1.893404838627365e-04     4.589311407009382e-04     1.447852731546844e-04     1.453343922075423e-04    -7.152415225307125e-05     2.848381141878020e-05     3.658544326672433e-04    -7.105651221316337e-05    -1.389601442812962e-04    -2.661253677378051e-04    -4.421704850747234e-04    -1.059412501994383e-03
    5.849689130188381e-04     3.465351663613653e-04     1.348643097887750e-04     3.036459661330916e-04     2.261899947242501e-04     2.453771122771041e-04     1.092411501126382e-04     2.826746368098984e-04     3.819306301840829e-04     1.270724037886964e-04    -6.476356318793234e-05    -2.809083787278729e-04    -5.387539004409614e-04    -1.004460712168078e-03
    5.052366003642494e-04     2.802975909559702e-04    -5.971916316789501e-05     2.303497604808214e-04     5.024690622559593e-05    -3.946373437186219e-05    -1.047916155091838e-04     1.271096580897296e-04     3.637853018932514e-04     1.909702286180592e-04    -1.286434294233797e-06    -2.388069528563356e-04    -4.074478654727513e-04    -8.796527400008734e-04
    5.668437731104614e-04     1.702355306182796e-04    -8.726392464623623e-05     1.201026541394884e-04     2.904185771403370e-05     4.672853295223735e-05    -1.677273523360121e-04     1.014327642904878e-04     3.950689589451230e-04     1.304819808731593e-04    -4.806164494257595e-05    -2.701324649557946e-04    -4.204702283876004e-04    -8.310373092928811e-04
    5.947195402244205e-04     5.217491514403796e-04     4.962489355338727e-04     7.208804237779649e-04     1.756835973107084e-04     7.562328767142832e-05     7.054719680099863e-05     2.757928399844340e-04     3.061212335737770e-04     5.480827125502692e-05    -1.579061834786864e-04    -3.406473168424122e-04    -4.481516939105278e-04    -9.822017695858604e-04
    4.361965823659404e-04     1.579652815733400e-04    -3.177379442936924e-05     4.252509600139510e-04     1.716947513902994e-04    -7.714958455120207e-05    -1.329921103285975e-04     1.410146558283439e-04     3.216272430335788e-04     2.903856867649773e-04     6.531781206126727e-05    -2.719803557725697e-04    -4.321920801071499e-04    -8.745193248941855e-04
    6.437314140314177e-04     5.726939230777102e-04     4.887391633050714e-04     5.762988399057305e-04     2.377520912435319e-04     2.145712935284280e-04    -5.040674182297497e-05     3.053851887004306e-04     3.715453571577306e-04     1.570499369399733e-04     2.296425239673193e-05    -3.196694987602213e-04    -4.749809607722827e-04    -9.793115437615391e-04
    5.651703259780686e-04     3.826683140447788e-04     5.969884942845371e-05     3.729105842151456e-04     2.430884109373120e-04     1.263903694825095e-04    -9.815601188530745e-05     1.917429498355789e-04     2.168736471480886e-04    -6.930235359324292e-05    -1.177912818554575e-04    -3.200049096054402e-04    -4.510946246636676e-04    -9.378270235052413e-04
    7.970631473735572e-04     5.003371817342424e-04     2.472372958955123e-04     4.015241601346096e-04     2.983576118708711e-04     5.228411938980081e-05    -9.338426784485846e-05     1.070214154023398e-04     3.623127401896698e-04     2.423922922384608e-04     3.416078485273101e-05    -1.551210659461054e-04    -3.326072419196420e-04    -7.065013358704275e-04
    5.040157322577830e-04     5.187905178725966e-04     3.621622147845275e-04     4.686606995996919e-04     1.298219621445970e-04     2.156434423492466e-04    -1.237329796014464e-04     2.798857420079180e-05     4.082611490591422e-04     2.084406397775719e-04     1.067494665730812e-04    -1.048327521988606e-04    -3.402226437476065e-04    -8.834838560278032e-04
    5.961333891053776e-04     3.738088340876097e-04     3.120674351444442e-04     2.834109967901002e-04     2.639719961974118e-04     1.040261121705305e-04    -8.449207474618951e-05     1.808411117201505e-04     3.662260706114980e-04     2.737058842795815e-04     7.924011316646113e-05    -8.652761194551055e-05    -4.714763982868730e-04    -1.118548138610013e-03
    8.332380380777168e-04     4.705421295129654e-04     3.744249295827419e-04     5.320224082677462e-04     1.831558198806142e-04     6.361298031829216e-07    -4.705379392314431e-05     1.277184302670371e-04     2.830013845752517e-04     1.615876847731836e-04    -1.607234301680592e-05    -3.126443094761869e-04    -4.293520139705880e-04    -9.195279546431183e-04
    8.109286428430600e-04     5.925617889514911e-04     2.940050961865840e-04     4.269864206987609e-04     2.403410819254240e-04     7.242765887339504e-05     2.205783261575880e-05     2.306465840716467e-04     4.198015834623447e-04     1.718305685000566e-04     5.979529757658655e-05    -3.212278869728825e-04    -5.160475827461166e-04    -8.512287006442887e-04
    6.318066211904805e-04     3.650733161654272e-04     1.432394314097370e-04     1.819511264852751e-04     1.785961631049238e-05     1.489910985127029e-04    -1.844170408503126e-04     1.476944610308564e-04     3.705659130656496e-04     1.863865336115403e-04     1.109739285301148e-04    -1.534869288312783e-04    -3.015633564645191e-04    -8.264376489084322e-04
    6.725086497366828e-04     3.944683293754342e-04     6.262612397780184e-05     3.775038761745446e-04     3.433601191151042e-04     1.320341691810410e-04    -7.883885275882839e-05     1.921815718524894e-04     2.349278828375562e-04     1.341527339834601e-04    -7.222434955495500e-05    -1.376190730005597e-04    -4.032555528657958e-04    -7.685719435587945e-04
    3.360413466036259e-04     2.436568283493918e-04     1.254472266883250e-04     2.631237197695652e-04     1.437527982992984e-04    -3.042617479918507e-05    -8.265389695802475e-05     2.607166430751885e-04     5.111662782270424e-04     1.653040948525584e-04     1.123927841640086e-04    -1.558300159298214e-04    -4.545159316815130e-04    -8.696378059143453e-04
    6.026374419775625e-04     3.435330077903476e-04    -9.810465076935955e-06     3.310441669574488e-04     2.047378991496949e-04     8.437844472124081e-05     4.235989803347584e-05     3.669650618566841e-04     4.973539294050121e-04     1.493854858602243e-04     1.137846289147818e-04    -1.948612207785755e-04    -5.504077566152397e-04    -9.753160086052016e-04
    3.763067805774891e-04     1.815141512034534e-04    -1.654746918318797e-04     3.454405544267664e-04     8.013812739798968e-06    -7.667916728028269e-05    -1.555587584013017e-04     1.719343703793179e-04     4.653875631653024e-04     1.295079317376017e-04     5.770479548652401e-05    -1.107617804219975e-04    -3.748559314294310e-04    -9.073492650544034e-04
    4.642677944054661e-04     2.966327574350102e-04     1.273463989832340e-04     4.122586801504243e-04     1.787150870569361e-04     1.470331585145340e-04    -2.724417786259851e-05     2.053897564080374e-04     4.094215138302562e-04     2.056456167654143e-04    -6.106459428025423e-07    -2.430468519514596e-04    -4.822333772088525e-04    -1.033612006010835e-03
    5.489172990343649e-04     4.002366717553831e-04     3.099673779049944e-04     4.607998920158759e-04     3.309217366210733e-04     1.036345367736990e-04    -2.604608376357164e-04     6.826873637975816e-05     2.259615782513528e-04     1.173961852357250e-04    -6.834792789598063e-05    -2.368076599020846e-04    -4.683533474597155e-04    -9.530434209608485e-04
    6.464923011331769e-04     4.022821630633160e-04     1.238497330585750e-04     3.329128395993159e-04     1.668778656008593e-04    -2.414840165582639e-05    -1.966671597145397e-04    -1.603259463305773e-05     3.997909123782347e-04     1.295473614356238e-04     2.446010909112055e-05    -2.052851462226700e-04    -4.670600522663818e-04    -9.167821159035507e-04
    6.321231082517925e-04     2.582519464180929e-04     7.998118135502672e-05     4.010461803487193e-04     2.499054558184615e-04     3.945324368526283e-06    -1.187635565864129e-04     1.061794708392363e-04     2.851704682727082e-04     9.232317759982996e-05    -1.539646893078338e-04    -2.379730674431378e-04    -4.725671140318899e-04    -1.072101486559148e-03
    4.377928581267046e-04     3.183635420388570e-04     1.110885622151369e-04     3.774424247885399e-04     1.393909097007973e-04     1.669306449138266e-04    -9.080628379535610e-05     2.649368777986065e-04     4.120537446008909e-04     5.724752058957186e-05    -4.243539670844543e-05    -1.445280809840161e-04    -3.801825975975059e-04    -8.542446855126832e-04
    4.440191153248935e-04     4.357960655750664e-04     2.380323705530667e-04     3.271548755785463e-04     2.364995791276871e-04     5.999481927227391e-05    -1.633381303688811e-04     1.603313302880595e-04     3.918593697978511e-04     2.601235095598434e-04     8.239597938386193e-05    -9.034830617250628e-05    -3.475428899509037e-04    -8.517661372579743e-04
    5.654959539743847e-04     3.887172882448687e-04     2.271315606951522e-04     5.381006473333606e-04     3.082537630002269e-04     1.352714393139957e-04    -4.155242467013238e-05     1.471810168199147e-04     4.399077880929462e-04     1.929251656913829e-04    -1.074351881620746e-04    -1.862638019676254e-04    -4.348892674159606e-04    -8.996178052833695e-04
    3.880691256804770e-04     2.808393154080784e-04     8.686600559293526e-05     1.869921479228977e-04     1.289119055820251e-04     1.260088764067953e-04    -1.107656609787151e-04     2.249311424925253e-04     4.534152922675763e-04     2.407042885252124e-04    -2.203589173538965e-06    -2.341489734243170e-04    -5.142407980737618e-04    -8.383164532547893e-04
    7.550586249587871e-04     3.685252062331358e-04    -2.705659037165537e-05     2.870159546901275e-04     8.683026072130726e-05    -4.721249369751535e-05    -2.232966895538825e-04     9.101629465948564e-06     4.214446776280246e-04     2.719495033654057e-04     7.331196021419940e-05    -1.438073093625473e-04    -4.386677019417152e-04    -9.686415377949560e-04
    4.347047052572326e-04     2.392476210645716e-04     2.037696483851664e-04     4.228804991377946e-04     1.229883544682242e-04    -6.530682059031948e-05    -9.170250822816403e-05     1.123950216010700e-04     2.731965058786191e-04     6.115477799177592e-05    -2.795029775867229e-06    -3.043431407501118e-04    -5.234375401848923e-04    -9.662343892438294e-04
