# Columns labeled with floats contain bin centers (theta in degrees), others are extra info.
# 
                     mock                      zbin                    Nstack                     Ngals                    Nrands                   0.10323                   0.10991                   0.11702                   0.12459                   0.13265                   0.14123                   0.15036                   0.16009                   0.17044                   0.18146                    0.1932                    0.2057                     0.219                   0.23317                   0.24825                    0.2643                    0.2814                    0.2996                   0.31898                   0.33961                   0.36157                   0.38496                   0.40986                   0.43636                   0.46459                   0.49464                   0.52663                   0.56069                   0.59696                   0.63557                   0.67667                   0.72044                   0.76704                   0.81665                   0.86947                    0.9257                   0.98558                   1.04932                   1.11719                   1.18945                   1.26638                   1.34829                    1.4355                   1.52834                   1.62719                   1.73244                   1.84449                   1.96379                   2.09081                   2.22604                   2.37001                    2.5233                   2.68651                   2.86027                   3.04527                   3.24223                   3.45193                    3.6752                   3.91291                   4.16599                   4.43544                   4.72232                   5.02775                   5.35294                   5.69916                   6.06778                   6.46023                   6.87807                   7.32294                   7.79657                   8.30085                   8.83773                   9.40935                   10.0179                   10.6658
    4.161909110000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.759950000000000e+05     5.000000000000000e+05     6.736736419896801e-02     7.306672176717419e-02     6.675627046291872e-02     6.147308286080407e-02     5.869004357463363e-02     5.552239737714085e-02     5.673589498568325e-02     5.301637567782397e-02     5.104787644568608e-02     4.667603224392913e-02     4.412301361252696e-02     4.243056218703669e-02     3.524034085763854e-02     3.704509232646404e-02     3.465113444836303e-02     3.474269769136647e-02     3.034008427368068e-02     2.999240797961052e-02     2.635032185436859e-02     2.491006721765975e-02     2.158215051916282e-02     2.163721959262596e-02     1.929393787779064e-02     2.008366498895766e-02     1.671714145897901e-02     1.430345453174456e-02     1.461046604597142e-02     1.258540946700943e-02     1.074076965144434e-02     1.028209739104440e-02     9.412939327739392e-03     8.446545153406360e-03     7.093647677290452e-03     6.861766838607016e-03     6.364652836231480e-03     4.807895500209829e-03     5.167244869271326e-03     3.862368908680386e-03     2.834748385368649e-03     2.354279364767385e-03     2.072451793845734e-03     6.965743473840296e-04     3.362424601827522e-04     4.502816126981237e-04    -3.360525376959980e-04     6.873926045438890e-04     5.638483648664407e-04     1.137293620239079e-03     7.099347860661067e-04     9.079217733852068e-04     8.352296085961023e-04     1.812663719352304e-04     5.537159299277856e-04     3.407368954206455e-04     5.046482125159098e-06    -2.449767964270719e-04    -4.644211681390952e-05     9.049624649401098e-05    -5.885547752966248e-05    -1.530418288466459e-04    -2.250830237148155e-04    -2.980878280195594e-05    -6.471960302196102e-05    -2.287126341531999e-04    -4.973954190418691e-04    -3.830019746482097e-04    -2.241953865033859e-04    -4.518581346146221e-04    -4.146213746292286e-04    -2.112493262796265e-04    -9.279132971325494e-05    -3.404608579380466e-04    -4.396189868956427e-04    -1.080940786263628e-04    -1.397863164466738e-05
    4.161909120000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.753360000000000e+05     5.000000000000000e+05     7.169629674293658e-02     6.714827556914937e-02     6.065632221233282e-02     6.337758851996872e-02     5.934301934992781e-02     5.222699490460994e-02     5.168096278087429e-02     5.413539000215154e-02     4.818468531742891e-02     4.652349212726680e-02     4.185938051488967e-02     4.190394578425109e-02     4.043194878334642e-02     3.725148073216603e-02     3.557529098362974e-02     3.000740355404465e-02     2.863097693372703e-02     2.700893640358473e-02     2.655294461579103e-02     2.445046573841038e-02     2.243848170713173e-02     2.110508926344973e-02     1.969594197467103e-02     1.787136820744509e-02     1.628922595108694e-02     1.406767933405001e-02     1.414330502318707e-02     1.239746354213335e-02     1.049452641788444e-02     1.026426342874340e-02     9.130135278887839e-03     8.354652801991432e-03     7.075335362587403e-03     6.588977488558133e-03     5.951646041528936e-03     5.313098770114042e-03     5.081684513284269e-03     3.487918960831783e-03     2.855814086487205e-03     1.488466163365034e-03     1.928592129540522e-03     1.544977930852054e-03     1.050155501659655e-03     8.741362199690986e-04     1.253290970840146e-04    -7.966807591220893e-05     2.325241851827492e-04     7.642132704425795e-04     8.273230641751259e-04     1.068050175599141e-03     1.055754259509536e-03     1.114753592389863e-03     3.516055705847411e-04    -4.635424892329127e-05    -3.067458154118171e-04    -4.445237866490896e-04    -2.287560439232309e-04    -3.431113979855427e-04    -3.211643516341267e-04     4.105691496596028e-05    -9.047457874865242e-05    -5.454921083873012e-05    -6.193066380247192e-05    -2.613629945369261e-04    -2.811680219120469e-04    -4.208118789100852e-04    -2.851751502755032e-04    -1.948037392562118e-04    -2.674077896373385e-04    -2.802849059308547e-04    -3.239646541120715e-04    -2.628971807269233e-04    -3.604378823776461e-04    -8.128127409685639e-05    -2.753360213126545e-05
    4.161909130000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.755990000000000e+05     5.000000000000000e+05     7.827110974792782e-02     6.949759353178367e-02     6.442083127974044e-02     6.195899592942285e-02     6.313280917314129e-02     5.594882562554680e-02     5.779536517859886e-02     5.232282305952074e-02     4.857668818365302e-02     4.475949224188665e-02     4.519159059529970e-02     4.387843122797711e-02     3.863508299725169e-02     3.705712134517124e-02     3.636053805736295e-02     3.328754417156717e-02     3.086082043063906e-02     2.955672504251299e-02     2.910457110610742e-02     2.620372059581512e-02     2.293658757404804e-02     1.988965232135743e-02     1.841944899414136e-02     1.855276116987209e-02     1.798392040186953e-02     1.489977578265340e-02     1.312215965014470e-02     1.172313397491882e-02     1.111689960810687e-02     9.152249717098276e-03     8.303903149951447e-03     7.725190157979358e-03     6.916074372600064e-03     6.861362135151453e-03     6.995239379126160e-03     5.302015439568415e-03     4.119977917061346e-03     3.563564042629415e-03     3.502704209983855e-03     2.986620058145521e-03     1.865252750665953e-03     1.779338835926369e-03     7.501935300119759e-04     9.526070850834728e-04     4.549676503769573e-04     4.599307439102956e-04     2.769047136061924e-04     5.742258515165204e-04     4.496894203261787e-04     5.977680318999793e-04     6.406977273298267e-04     4.797406463934639e-04     4.058845717409980e-04     1.749633973005972e-04     1.849791975220206e-05    -4.348131058339915e-04    -1.493512074191364e-04    -2.034982620915420e-04     6.391609983252638e-05    -3.057018862397896e-05    -2.015475246445863e-04    -2.435924752846622e-04    -1.103260217545423e-04    -2.939087210280935e-04    -5.671794398222572e-04    -3.245630617343788e-04    -1.945136443838806e-04    -1.104254207972572e-04    -2.708889357443188e-04    -4.383068419054877e-04    -6.021419588273280e-05    -1.898832268820427e-04    -5.620525852160965e-04    -1.309133377921745e-04    -2.710470357957290e-04
    4.161909140000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.757120000000000e+05     5.000000000000000e+05     6.510168721985987e-02     6.831408689141752e-02     6.563320770572528e-02     6.232335346267466e-02     5.913575566782462e-02     4.887910159133450e-02     5.632849191036716e-02     4.926601493554530e-02     5.000428790297153e-02     4.363591346659174e-02     4.064285245808345e-02     3.966935003602583e-02     3.863631631294572e-02     3.493345490824731e-02     3.306256987518037e-02     3.365088451983011e-02     2.953189978287554e-02     2.948569748857330e-02     2.778729598986037e-02     2.577370034693913e-02     2.415418500745753e-02     2.376395137831798e-02     2.114520318666398e-02     1.870170999363753e-02     1.863166322887862e-02     1.605358747556707e-02     1.342260825240076e-02     1.281670563074668e-02     1.228924663056990e-02     9.881999432286060e-03     9.299039727765999e-03     8.795675702469223e-03     8.291891696397879e-03     7.214282857865076e-03     6.502332044349615e-03     5.339339372545505e-03     5.070907269182031e-03     3.026718936565521e-03     2.994669291574990e-03     2.106276909741152e-03     1.761240340928271e-03     1.029537081203632e-03     8.188625899754577e-04     8.112222378476476e-04     6.341965226566568e-04     4.086821137818261e-04     4.565298615919912e-04     9.472310976440316e-04     5.845402095356414e-04     7.117524862590533e-04     7.083617950152895e-04     4.064484851655476e-04     1.432993814601789e-04    -2.499578830330135e-04    -2.447752533936736e-04    -5.024027614347693e-04    -5.571821717284152e-04    -3.123284870852480e-04     7.609290027460529e-05     1.463789881232359e-04    -1.556273432820342e-04    -2.871757414650493e-04     1.705277621901589e-04    -5.720878832769594e-05    -3.067991613665056e-04    -2.238327253778804e-04    -3.787804973287294e-04    -3.705113534419287e-04    -4.860031872404274e-04    -3.548686905491841e-04    -1.559283622053471e-04    -3.253032597370712e-04    -7.075595255201710e-04    -1.576454339280856e-05     3.653873905612587e-05
    4.161909140000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.755980000000000e+05     5.000000000000000e+05     6.879920614238724e-02     7.619969859724737e-02     6.129277939956798e-02     5.991300140974509e-02     5.863658781579041e-02     5.234549646641516e-02     5.248302444553015e-02     4.953796825359406e-02     4.736217669694553e-02     5.031080467933454e-02     4.387786661410802e-02     4.013175383969718e-02     3.835583451854127e-02     3.457423748413406e-02     3.318856571980256e-02     3.118328502133115e-02     2.965351722553987e-02     2.960527914636005e-02     2.644057821414133e-02     2.504288218240267e-02     2.288502495119907e-02     2.131209591385598e-02     2.061149019349590e-02     1.926732621962493e-02     1.820502583085436e-02     1.469686520255402e-02     1.374196750369143e-02     1.311213528233018e-02     1.196586657152834e-02     9.124926008489636e-03     8.627654816451400e-03     8.198878822955396e-03     7.510698841338839e-03     6.379493205065316e-03     6.030914367988067e-03     5.482296285823186e-03     4.618008310252966e-03     4.824963389813119e-03     3.785210622966787e-03     2.827812114906206e-03     2.555668745518306e-03     1.963332246447795e-03     1.251642650682271e-03     1.303081336328683e-03     5.596537393423081e-04     7.325042456119659e-04     7.286159013218779e-04     1.200626782170321e-03     6.370501321143156e-04     9.410751550231947e-04     1.201917982767440e-03     5.897471965943356e-04     2.944685616333949e-04    -1.280441759385762e-04     2.140223925967651e-05    -2.590392584131479e-04     1.813958797237877e-04     1.176387576460023e-04     1.417405684973628e-05     1.460671328314938e-04    -3.303080388042775e-05     5.468588529088136e-05     1.893894975255880e-04    -2.815582858134366e-04    -4.678964892291065e-04    -2.187205059879450e-04    -2.099637535424901e-04    -1.733069019620094e-04    -3.807393003317410e-04    -2.992398036951645e-04    -1.319882323417530e-04    -1.693110637584725e-04    -4.963655173253161e-04    -1.855402172587532e-04    -1.094676135256111e-04
    4.161909150000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.762560000000000e+05     5.000000000000000e+05     7.911785460589681e-02     7.067464258713603e-02     6.664550813422922e-02     5.978484821782705e-02     5.740540456357263e-02     5.703541182219698e-02     5.330448167792354e-02     5.188589172705151e-02     5.062278886727883e-02     4.581840017067767e-02     4.375059296269727e-02     4.358884405401071e-02     4.189615609081786e-02     3.507742544889759e-02     3.384745642428934e-02     3.129065130242519e-02     3.434655576818576e-02     2.854030060505095e-02     2.818949722800866e-02     2.481173543172661e-02     2.647679150228112e-02     2.219689405216723e-02     2.061686611434593e-02     1.901064553895408e-02     1.743067558326742e-02     1.418573867019952e-02     1.263123382487920e-02     1.315569784579402e-02     1.171913937978275e-02     8.891548623935049e-03     9.600835686094390e-03     8.364094071949718e-03     6.504630875141065e-03     6.315824349629909e-03     5.646317782775358e-03     5.646742787932335e-03     4.588610631582759e-03     3.451232970649506e-03     2.854588570854293e-03     2.925228399189289e-03     2.135982184222098e-03     1.380660755251205e-03     9.352634546114272e-04     6.172826645902368e-04     9.722036199723214e-05     5.064319360948596e-04     6.758752923969349e-04     4.046445566016872e-04     4.555319220007353e-04     6.072064538936514e-04     3.587369980050535e-04     6.514817101497091e-04     4.693750965843605e-04     5.157270448145236e-05    -2.835781436909759e-04    -5.765281417825905e-04    -2.544533039043584e-04     2.812732169366931e-05     1.051268291610872e-04     9.362636156946740e-05    -1.790154556338342e-04    -1.357700451049941e-04    -7.092466035916598e-05    -1.744195435563445e-04    -5.857428628763899e-04    -5.145401975120589e-04    -1.915227752514298e-04    -1.858267459406240e-04    -3.770792485722214e-04    -2.903866575715112e-04    -1.286735970126058e-04    -2.703425349403086e-04    -6.224557491588718e-04    -2.912518982852692e-04     1.863273110266665e-04
    4.161909160000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.756440000000000e+05     5.000000000000000e+05     7.255995012125051e-02     7.286025218201342e-02     6.154533453635869e-02     5.700619150398551e-02     6.062604275019087e-02     5.701941295109480e-02     5.425323260578904e-02     5.602381067284245e-02     4.613590473626798e-02     4.775047724746490e-02     4.334901193391947e-02     4.047251375732823e-02     3.767151909416171e-02     3.720645679389239e-02     3.324885560095726e-02     3.210483402559928e-02     2.953043264180697e-02     2.945406318125522e-02     2.864883290949467e-02     2.577656550176738e-02     2.513721547674944e-02     1.951708531736276e-02     2.093381454923048e-02     1.954186338061533e-02     1.765415446238984e-02     1.572773568124566e-02     1.465649452360381e-02     1.353806108058432e-02     1.334268261180625e-02     1.087795650960413e-02     1.041874447545536e-02     8.363681611616951e-03     8.388913985004942e-03     7.407607657046123e-03     6.980473543861354e-03     5.510998528023449e-03     4.736640871339006e-03     3.383720676787808e-03     3.485498460504117e-03     2.423278613620322e-03     2.097984534829307e-03     1.222118663822282e-03     7.222376004136341e-04     8.056201784087117e-04     4.935746798273380e-04     6.639845242903055e-04     7.517325525277692e-04     8.223826879699353e-04     6.015516144539754e-04     9.488484226497638e-04     9.805176198457923e-04     5.420497924378264e-04     5.477860426011907e-04     3.703457768130507e-05    -2.385461597641299e-04    -7.134608884639989e-04    -1.660869275956936e-04    -3.225880873422587e-04    -1.938568330733929e-04    -3.223937333757246e-06    -3.645114361358649e-04    -9.410256181930271e-05     1.092428065091013e-04    -4.076029736047855e-04    -4.952055902116406e-04    -4.743592613481555e-04    -2.901845764008421e-04    -1.682289002666371e-04    -3.246575287396471e-04    -3.911553526036793e-04    -1.428208744787101e-04    -1.251161014500152e-05    -2.195787446792256e-04    -1.235630379440689e-04    -1.263723886018166e-04
    4.161909170000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.755500000000000e+05     5.000000000000000e+05     6.800043698926853e-02     7.141165109678517e-02     6.503667107748203e-02     6.618968518989193e-02     5.684001907045588e-02     5.714221922508517e-02     5.683989775253109e-02     5.049152720353407e-02     4.926336801537162e-02     4.613114944192300e-02     4.357487797984365e-02     4.134430962381355e-02     3.769109941569115e-02     3.845522745304608e-02     3.257556790140601e-02     3.457107107168185e-02     3.068850792942606e-02     2.915033456719392e-02     2.764395002892911e-02     2.474164271457135e-02     2.278003254719551e-02     2.190066355587326e-02     2.036065669895735e-02     1.890022000803506e-02     1.639038678360672e-02     1.384589653381687e-02     1.284385542944515e-02     1.247835982010979e-02     1.081537286649914e-02     9.816796107334663e-03     8.145797005038482e-03     6.705779936728112e-03     6.218276920865306e-03     7.451642806092228e-03     5.732632702384101e-03     5.414015894316289e-03     4.535295734617791e-03     3.395038275663750e-03     2.778320628825779e-03     2.679781258638292e-03     2.554416139305677e-03     1.813847107296349e-03     1.441640547005205e-03     7.511560323602627e-04     1.095535773195761e-03     1.197618301782343e-03     1.150039942844680e-03     1.313103849105871e-03     1.291107205936582e-03     1.149918895575648e-03     6.026958505950986e-04     2.790698919403595e-04     3.956158549108323e-06    -2.905868656468578e-04    -5.824766596222113e-04    -8.340013070590743e-04    -4.266908177877305e-04    -2.728355120728269e-04    -3.321721744572540e-04    -1.307377937806150e-04    -2.355501132286068e-04    -2.642695163212971e-04     1.249943936632297e-04    -3.332740191743221e-04    -4.996531959017121e-04    -1.528056014904465e-04    -1.899792461482224e-04    -2.242310425977426e-04    -4.192906477825695e-04    -2.477167623448193e-04    -1.661197593599604e-04    -9.389271145822607e-05    -2.704640911043662e-04     7.316163313475953e-06    -2.988827991843706e-04
    4.161909180000000e+04     7.500000000000000e-01     0.000000000000000e+00     4.757980000000000e+05     5.000000000000000e+05     6.885247551431563e-02     7.176478984594031e-02     6.534122827312860e-02     6.018153943791931e-02     6.269833719582690e-02     5.889278794213355e-02     6.043387601990430e-02     5.750302683439795e-02     4.898488108637025e-02     4.620061273112543e-02     4.395288320533464e-02     4.220186151028300e-02     3.919790789590703e-02     3.553567564553788e-02     3.309104384594215e-02     3.253584029781637e-02     3.030210500909045e-02     2.888353997873361e-02     2.960207597141483e-02     2.451809677255456e-02     2.288039830502903e-02     2.121967555615160e-02     2.162253984922035e-02     1.868190024795005e-02     1.754126443549794e-02     1.504085178043825e-02     1.476133598998637e-02     1.193176395623175e-02     1.043212597465751e-02     1.019082172858295e-02     8.194428469854364e-03     7.922988234886063e-03     8.124351735834881e-03     7.059138066776848e-03     7.023357497468028e-03     5.605031665275080e-03     4.940123400572863e-03     3.936040888676971e-03     3.334217212415324e-03     2.289258853488201e-03     2.089246654223159e-03     1.453540353179988e-03     1.439730615086205e-03     7.963516880010503e-04     8.154396640790222e-04     3.149081177924493e-04     4.808313192300756e-04     9.496554895758089e-04     8.029722004490417e-04     1.006564655525989e-03     7.339132400308417e-04     7.102099059821598e-04     3.758826053156565e-04     6.596097338027818e-05    -5.427594847474254e-04    -8.537876857085770e-04    -2.315379314371911e-04    -4.062254233677246e-04    -2.715508995467956e-04     1.481338896969797e-04    -3.128264191277351e-04    -2.751682698983072e-04    -6.019219143629446e-05    -4.009095159418051e-04    -5.655403064747703e-04    -3.227676469423282e-04    -1.588070168244701e-04    -1.495157576272843e-04    -1.305684620471319e-04    -2.325123257917623e-04    -1.908412099372004e-04    -1.935491802762604e-04    -5.173593893369754e-04    -2.165256741547122e-04    -7.426003966244604e-05
